geoid,prc_white,unreliable_flag
6067007209,0.6908684724937171,0
6067007402,0.50301065308013,0
6067007208,0.5977011494252871,0
6067007204,0.434227330779055,0
6067007403,0.453273751700019,0
6067007414,0.49838187702265396,0
6067007416,0.47873058744091795,0
6067007413,0.47023720722064705,0
6067007417,0.6075986939744731,0
6067007422,0.599212598425197,0
6067007421,0.631940772078265,0
6067006102,0.567105631829644,0
6067006002,0.621406136748007,0
6067006101,0.571741729772818,0
6067006201,0.384257238469373,0
6067006003,0.598301763553233,0
6067005901,0.7612100737100741,0
6067007904,0.7572463768115941,0
6067007701,0.6626095423563779,0
6067007802,0.7173065079039208,0
6067007801,0.73827923750644,0
6067007905,0.8109499298081421,0
6067007702,0.7033146591970121,0
6067007601,0.6502976190476191,0
6067006202,0.35657075051913395,0
6067006400,0.382342007434944,0
6067006300,0.30093184725013694,0
6067006701,0.217848970251716,0
6067006600,0.22121080768675,0
6067006500,0.21320093457943898,0
6067006800,0.168766756032172,0
6067006702,0.177633477633478,0
6067008007,0.7798561151079141,0
6067008006,0.7834059549745821,0
6067008005,0.8381877022653721,0
6067008009,0.8043057050592031,0
6067008117,0.683262209577999,0
6067008113,0.736481139541018,0
6067008120,0.6723463043978821,0
6067008119,0.774930875576037,0
6067008111,0.74045575614087,0
6067008010,0.77526395173454,0
6067007004,0.19218467528855498,0
6067006900,0.39754185208730697,0
6067007001,0.13862480654432902,0
6067007007,0.267800998705382,0
6067007501,0.5779353821907011,0
6067007503,0.54167468719923,0
6067007504,0.702269692923899,0
6067007013,0.22750157331655105,0
6067007010,0.4780542353927871,0
6067007012,0.300840859545313,0
6067007011,0.26432311144353,0
6067007014,0.256535516239768,0
6067007202,0.654924145024428,0
6067009900,0.42017197304206394,0
6067009606,0.199212384573601,0
6067000100,0.8731182795698929,0
6067007429,0.529216984807168,0
6067007426,0.476573592049219,0
6067007427,0.5884997956124809,0
6067007432,0.648562300319489,0
6067007431,0.5364025695931479,0
6067007433,0.49247285291214205,0
6067007430,0.544416089439786,0
6067008507,0.6386228319958579,0
6067008505,0.672694394213382,0
6067009331,0.38426906779661,0
6067008704,0.3929411764705879,0
6067009329,0.19213583556747102,0
6067009324,0.547302032235459,0
6067009010,0.340515505436971,0
6067008801,0.538168846611177,0
6067009201,0.418350168350168,0
6067009638,0.330504115226337,0
6067008703,0.6192733017377571,0
6067008508,0.5045932632139529,0
6067005509,0.340744858254586,0
6067009328,0.359359359359359,0
6067009332,0.479616306954436,0
6067007018,0.401043607901603,0
6067003204,0.10731437015145899,0
6067009634,0.0763636363636364,0
6067007106,0.336861094407697,0
6067009630,0.23739575435936303,0
6067009408,0.492018244013683,0
6067009633,0.125874125874126,0
6067009632,0.22463768115942,0
6067009636,0.23228491004773003,0
6067009635,0.308436409768474,0
6067004502,0.135800077489345,0
6067004701,0.112387892376682,0
6067004501,0.0426452410383189,0
6067009639,0.241935483870968,0
6067004702,0.0820840950639854,0
6067005510,0.44355014139656296,0
6067005904,0.7657024793388431,0
6067005204,0.649175760390063,0
6067007016,0.23175332130555998,0
6067005205,0.582857142857143,0
6067008506,0.5597345132743361,0
6067007020,0.48669864805931107,0
6067007428,0.657410031170303,0
6067007102,0.403002018163471,0
6067009011,0.41122194513715704,0
6067008509,0.6766304347826091,0
6067005903,0.649608114338405,0
6067009407,0.463978387032219,0
6067007103,0.25734597156398104,0
6067009622,0.37311641552207003,0
6067007019,0.20368574199806,0
6067007104,0.34689534301452196,0
6067005301,0.322503961965135,0
6067003202,0.18824205285331302,0
6067005505,0.472907290729073,0
6067007424,0.548446069469835,0
6067007406,0.466130348606739,0
6067009312,0.27887238557138505,0
6067008600,0.806963869463869,0
6067009406,0.7030075187969929,0
6067002700,0.320583941605839,0
6067000200,0.745951685691532,0
6067000300,0.7669367909238249,0
6067000400,0.631102164066432,0
6067000500,0.558204334365325,0
6067002000,0.4546925566343039,0
6067001900,0.641907233214402,0
6067001800,0.5169052063887161,0
6067008137,0.869005847953216,0
6067007423,0.395178818415333,0
6067005102,0.33486718259778303,0
6067009307,0.651005484460695,0
6067004201,0.11047754811119,0
6067008905,0.610029623360135,0
6067001200,0.700345152180734,0
6067001300,0.607131174353942,0
6067000600,0.45703125,0
6067001400,0.6999592335915209,0
6067000700,0.24979951884522897,0
6067000800,0.6597938144329899,0
6067001500,0.805402087170043,0
6067005508,0.501457725947522,0
6067007602,0.7291881842594509,0
6067003600,0.296732026143791,0
6067008912,0.675503355704698,0
6067009110,0.29473684210526296,0
6067008140,0.717398481346979,0
6067003501,0.43785084202084995,0
6067008008,0.7794087665647299,0
6067007415,0.531914893617021,0
6067009501,0.318754373687894,0
6067009403,0.654002026342452,0
6067009314,0.34960969938548403,0
6067005001,0.110801781737194,0
6067006004,0.772202309836718,0
6067007906,0.7445983379501391,0
6067008207,0.8637418755803159,0
6067009103,0.482467532467532,0
6067009008,0.47216699801192796,0
6067009007,0.464625850340136,0
6067009106,0.5248823966328301,0
6067009323,0.441439795359035,0
6067001600,0.732459777740919,0
6067001700,0.7500446987305559,0
6067009107,0.5460970125281079,0
6067009608,0.17751996007984,0
6067009601,0.0727799816905706,0
6067005506,0.386605783866058,0
6067007903,0.743631217145168,0
6067008122,0.7968403547671841,0
6067008129,0.528350515463918,0
6067008130,0.569315617949361,0
6067009404,0.71463691376702,0
6067009105,0.512946979038224,0
6067008125,0.7019057171514539,0
6067008124,0.798888431453273,0
6067008127,0.651609363569861,0
6067008128,0.654710458081245,0
6067008131,0.720540098199673,0
6067008133,0.700440528634361,0
6067008134,0.6124129195693481,0
6067008132,0.766915358888603,0
6067009619,0.32423795476892797,0
6067009610,0.10911118190506501,0
6067009609,0.134728829686013,0
6067002600,0.691330343796712,0
6067008135,0.6596330275229361,0
6067008138,0.633894622487778,0
6067008139,0.6534598214285711,0
6067008141,0.605515410706385,0
6067008142,0.6247659802086121,0
6067008143,0.7202850598116569,0
6067008136,0.8056478405315609,0
6067008144,0.8129713423831071,0
6067008204,0.799312714776632,0
6067008203,0.815736651947009,0
6067008145,0.769867754294896,0
6067008510,0.717175974710221,0
6067008208,0.8060869565217391,0
6067008206,0.824310520939734,0
6067008209,0.807348560079444,0
6067007301,0.46878219657943504,0
6067009325,0.762244897959184,0
6067007101,0.964912280701754,0
6067008705,0.430135320054736,0
6067009326,0.435988902100674,0
6067009330,0.340366039654296,0
6067007105,0.31957013574660603,0
6067003203,0.0674085850556439,0
6067009637,0.23065180888414002,0
6067001101,0.582730560578662,0
6067988300,0.226263974637077,0
6067009611,0.3701591113779651,0
6067009615,0.31634334981615303,0
6067009616,0.484436801375752,0
6067009614,0.24811233275930603,0
6067009800,0.6996996996996999,0
6067009612,0.30025004808617,0
6067008404,0.7353034636161421,0
6067008211,0.8540802213001379,0
6067008403,0.721485873735612,0
6067008402,0.739313116550968,0
6067008210,0.8236201576962628,0
6067009308,0.6306709265175721,0
6067009112,0.482447083118224,0
6067009617,0.531369339879978,0
6067009618,0.302558853633572,0
6067008504,0.6883340507963841,0
6067008501,0.6683237533012271,0
6067008512,0.642614023144997,0
6067008907,0.601832803441182,0
6067008908,0.54384644335717,0
6067008909,0.542332268370607,0
6067008702,0.816417910447761,0
6067009309,0.698635799917321,0
6067009316,0.108904682274247,0
6067009318,0.0825576689599352,0
6067009310,0.567004805125467,0
6067009317,0.251114184724143,0
6067009319,0.15050924179554903,0
6067009320,0.17719695410578304,0
6067009311,0.3393119670685089,0
6067009321,0.21601208459214497,0
