idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
2001,-122.409054468,37.702834167,0.707006369426752,0.969631236442516,0.0,0.8451612903225809,0.664516129032258,0.812903225806452,0.6,0.3032258064516131,0.638709677419355,0.180645161290323,0.232608695652174,0.584782608695652,0.4701660027546951,0.468430142629872
1983,-122.45423464299999,37.694717348400005,0.707006369426752,0.969631236442516,0.0,0.8451612903225809,0.664516129032258,0.812903225806452,0.6,0.3032258064516131,0.638709677419355,0.180645161290323,0.232608695652174,0.584782608695652,0.492382814533077,0.490646954408254
1949,-122.38997192299999,37.6744219219,0.707006369426752,0.969631236442516,0.0,0.8451612903225809,0.664516129032258,0.812903225806452,0.6,0.3032258064516131,0.638709677419355,0.180645161290323,0.232608695652174,0.584782608695652,0.499176332357373,0.49744047223255
1934,-122.398821911,37.6670460585,0.707006369426752,0.969631236442516,0.414102148796026,0.8451612903225809,0.664516129032258,0.812903225806452,0.6,0.3032258064516131,0.638709677419355,0.180645161290323,0.232608695652174,0.584782608695652,0.5367122267914589,0.5349763666666361
1962,-122.39928152,37.6814343101,0.707006369426752,0.21041214750542306,0.8166504697116941,0.8451612903225809,0.664516129032258,0.812903225806452,0.6,0.3032258064516131,0.638709677419355,0.180645161290323,0.560869565217391,0.8391304347826091,0.584029208225734,0.5702984363716839
2000,-122.41813762700001,37.7026509834,0.305732484076433,0.466377440347072,0.356548968793867,0.92258064516129,0.806451612903226,0.587096774193548,0.7161290322580649,0.967741935483871,0.8967741935483872,0.5419354838709679,0.8239130434782609,0.56304347826087,0.702045889902227,0.704459830611251
1996,-122.454469819,37.7019113567,0.968152866242038,0.0195227765726681,0.718172983479106,0.380645161290323,0.941935483870968,0.329032258064516,0.7548387096774191,0.7548387096774191,0.27741935483871,0.812903225806452,0.443478260869565,0.417391304347826,0.617158501369479,0.607379395516451
1982,-122.46331671,37.6945307364,0.738853503184713,0.780911062906725,0.944822373393802,0.8580645161290319,0.967741935483871,0.25161290322580604,0.8580645161290319,0.935483870967742,0.6,0.9096774193548391,0.673913043478261,0.6695652173913039,0.7082888213590559,0.697761237516933
1995,-122.463552755,37.701724726900004,0.815286624203822,0.39262472885032507,0.8245329877982941,0.9096774193548391,0.9096774193548391,0.580645161290323,0.7612903225806451,0.929032258064516,0.6967741935483871,0.9032258064516128,0.915217391304348,0.22173913043478305,0.7025778877383989,0.693178534322741
1993,-122.48171849100001,37.701349399899996,0.764331210191083,0.134490238611714,0.994061116510096,1.0,0.987096774193548,0.5096774193548389,0.5290322580645159,0.8387096774193549,0.9612903225806452,1.0,0.8326086956521741,0.0195652173913043,0.6985065969272329,0.6874066027060871
1992,-122.49080129,37.7011607025,0.5286624203821659,0.344902386117137,0.7990497786416151,0.658064516129032,0.793548387096774,0.6,0.329032258064516,0.535483870967742,0.425806451612903,0.24516129032258105,0.68695652173913,0.741304347826087,0.577737369212827,0.580995619865643
