provider,lat,lon,num_stops_per_day,score,id,geometry,in_county
ST-GTFS_transit_score.csv,37.396567,-122.246138,2,1,39,POINT (-122.246138 37.396567),True
ST-GTFS_transit_score.csv,37.398351,-122.244318,6,2,40,POINT (-122.244318 37.398351),True
ST-GTFS_transit_score.csv,37.39838,-122.256211,4,1,41,POINT (-122.256211 37.39838),True
ST-GTFS_transit_score.csv,37.400042,-122.192774,4,1,42,POINT (-122.192774 37.400042),True
ST-GTFS_transit_score.csv,37.40020300000001,-122.192978,4,1,43,POINT (-122.192978 37.40020300000001),True
ST-GTFS_transit_score.csv,37.401717,-122.196498,4,1,44,POINT (-122.196498 37.401717),True
ST-GTFS_transit_score.csv,37.402036,-122.196467,4,1,45,POINT (-122.196467 37.402036),True
ST-GTFS_transit_score.csv,37.403044,-122.192981,4,1,46,POINT (-122.192981 37.403044),True
ST-GTFS_transit_score.csv,37.403237,-122.193132,4,1,47,POINT (-122.193132 37.403237),True
ST-GTFS_transit_score.csv,37.403932,-122.247583,3,1,48,POINT (-122.247583 37.403932),True
ST-GTFS_transit_score.csv,37.403988,-122.248116,1,1,49,POINT (-122.248116 37.403988),True
ST-GTFS_transit_score.csv,37.404262,-122.251404,1,1,50,POINT (-122.251404 37.404262),True
ST-GTFS_transit_score.csv,37.40433,-122.251921,3,1,51,POINT (-122.251921 37.40433),True
ST-GTFS_transit_score.csv,37.41893,-122.19142,3,1,52,POINT (-122.19142 37.41893),True
ST-GTFS_transit_score.csv,37.420219,-122.269674,4,1,53,POINT (-122.269674 37.420219),True
ST-GTFS_transit_score.csv,37.420487,-122.190935,4,1,54,POINT (-122.190935 37.420487),True
ST-GTFS_transit_score.csv,37.424503,-122.197381,3,1,55,POINT (-122.197381 37.424503),True
ST-GTFS_transit_score.csv,37.425215,-122.19699,5,2,56,POINT (-122.19699 37.425215),True
ST-GTFS_transit_score.csv,37.42555,-122.20075,11,3,57,POINT (-122.20075 37.42555),True
ST-GTFS_transit_score.csv,37.426368,-122.198257,1,1,58,POINT (-122.198257 37.426368),True
ST-GTFS_transit_score.csv,37.427023,-122.194193,3,1,59,POINT (-122.194193 37.427023),True
ST-GTFS_transit_score.csv,37.42795200000001,-122.205312,7,2,60,POINT (-122.205312 37.42795200000001),True
ST-GTFS_transit_score.csv,37.42849,-122.200717,5,2,61,POINT (-122.200717 37.42849),True
ST-GTFS_transit_score.csv,37.429465,-122.428586,26,4,62,POINT (-122.428586 37.429465),True
ST-GTFS_transit_score.csv,37.429811,-122.203106,7,2,63,POINT (-122.203106 37.429811),True
ST-GTFS_transit_score.csv,37.430464,-122.199264,8,2,64,POINT (-122.199264 37.430464),True
ST-GTFS_transit_score.csv,37.430761,-122.426789,2,1,65,POINT (-122.426789 37.430761),True
ST-GTFS_transit_score.csv,37.431109,-122.192234,2,1,66,POINT (-122.192234 37.431109),True
ST-GTFS_transit_score.csv,37.431331,-122.426164,36,4,67,POINT (-122.426164 37.431331),True
ST-GTFS_transit_score.csv,37.431556,-122.20133,8,2,68,POINT (-122.20133 37.431556),True
ST-GTFS_transit_score.csv,37.431902,-122.426521,33,4,69,POINT (-122.426521 37.431902),True
ST-GTFS_transit_score.csv,37.432055,-122.201857,1,1,70,POINT (-122.201857 37.432055),True
ST-GTFS_transit_score.csv,37.432535,-122.200961,5,2,71,POINT (-122.200961 37.432535),True
ST-GTFS_transit_score.csv,37.432727,-122.420632,36,4,72,POINT (-122.420632 37.432727),True
ST-GTFS_transit_score.csv,37.43314,-122.2003,7,2,73,POINT (-122.2003 37.43314),True
ST-GTFS_transit_score.csv,37.43388,-122.205647,3,1,74,POINT (-122.205647 37.43388),True
ST-GTFS_transit_score.csv,37.4341,-122.199231,5,2,75,POINT (-122.199231 37.4341),True
ST-GTFS_transit_score.csv,37.434214,-122.205985,1,1,76,POINT (-122.205985 37.434214),True
ST-GTFS_transit_score.csv,37.43468,-122.198572,7,2,77,POINT (-122.198572 37.43468),True
ST-GTFS_transit_score.csv,37.43476,-122.417448,67,4,78,POINT (-122.417448 37.43476),True
ST-GTFS_transit_score.csv,37.435542,-122.209285,3,1,79,POINT (-122.209285 37.435542),True
ST-GTFS_transit_score.csv,37.435715,-122.197876,5,2,80,POINT (-122.197876 37.435715),True
ST-GTFS_transit_score.csv,37.43573,-122.427023,33,4,81,POINT (-122.427023 37.43573),True
ST-GTFS_transit_score.csv,37.435844,-122.209608,1,1,82,POINT (-122.209608 37.435844),True
ST-GTFS_transit_score.csv,37.437056,-122.196562,7,2,83,POINT (-122.196562 37.437056),True
ST-GTFS_transit_score.csv,37.437302,-122.212858,1,1,84,POINT (-122.212858 37.437302),True
ST-GTFS_transit_score.csv,37.437526,-122.213545,3,1,85,POINT (-122.213545 37.437526),True
ST-GTFS_transit_score.csv,37.438232,-122.195771,4,1,86,POINT (-122.195771 37.438232),True
ST-GTFS_transit_score.csv,37.438768,-122.19534099999998,19,3,87,POINT (-122.195341 37.438768),True
ST-GTFS_transit_score.csv,37.43885,-122.186787,2,1,88,POINT (-122.186787 37.43885),True
ST-GTFS_transit_score.csv,37.439797,-122.427622,33,4,89,POINT (-122.427622 37.439797),True
ST-GTFS_transit_score.csv,37.439932,-122.217434,3,1,91,POINT (-122.217434 37.439932),True
ST-GTFS_transit_score.csv,37.440363,-122.217627,1,1,92,POINT (-122.217627 37.440363),True
ST-GTFS_transit_score.csv,37.440631,-122.193559,7,2,93,POINT (-122.193559 37.440631),True
ST-GTFS_transit_score.csv,37.44092,-122.427967,34,4,94,POINT (-122.427967 37.44092),True
ST-GTFS_transit_score.csv,37.441126,-122.199787,8,2,95,POINT (-122.199787 37.441126),True
ST-GTFS_transit_score.csv,37.441212,-122.184804,2,1,96,POINT (-122.184804 37.441212),True
ST-GTFS_transit_score.csv,37.441321,-122.193208,11,3,97,POINT (-122.193208 37.441321),True
ST-GTFS_transit_score.csv,37.442136,-122.221135,1,1,99,POINT (-122.221135 37.442136),True
ST-GTFS_transit_score.csv,37.442317,-122.22181,3,1,100,POINT (-122.22181 37.442317),True
ST-GTFS_transit_score.csv,37.443161,-122.191684,11,3,101,POINT (-122.191684 37.443161),True
ST-GTFS_transit_score.csv,37.443249,-122.191382,7,2,102,POINT (-122.191382 37.443249),True
ST-GTFS_transit_score.csv,37.443452,-122.182932,2,1,103,POINT (-122.182932 37.443452),True
ST-GTFS_transit_score.csv,37.444662,-122.234135,7,2,111,POINT (-122.234135 37.444662),True
ST-GTFS_transit_score.csv,37.444684,-122.234476,5,2,112,POINT (-122.234476 37.444684),True
ST-GTFS_transit_score.csv,37.444995,-122.190142,11,3,114,POINT (-122.190142 37.444995),True
ST-GTFS_transit_score.csv,37.445154,-122.189781,7,2,115,POINT (-122.189781 37.445154),True
ST-GTFS_transit_score.csv,37.44540900000001,-122.227149,3,1,116,POINT (-122.227149 37.44540900000001),True
ST-GTFS_transit_score.csv,37.445553,-122.226983,1,1,118,POINT (-122.226983 37.445553),True
ST-GTFS_transit_score.csv,37.446167,-122.180672,2,1,120,POINT (-122.180672 37.446167),True
ST-GTFS_transit_score.csv,37.446924,-122.188532,11,3,123,POINT (-122.188532 37.446924),True
ST-GTFS_transit_score.csv,37.447274,-122.229718,4,1,124,POINT (-122.229718 37.447274),True
ST-GTFS_transit_score.csv,37.447309,-122.264827,90,4,125,POINT (-122.264827 37.447309),True
ST-GTFS_transit_score.csv,37.44745800000001,-122.229622,5,2,126,POINT (-122.229622 37.44745800000001),True
ST-GTFS_transit_score.csv,37.447506,-122.187831,7,2,127,POINT (-122.187831 37.447506),True
ST-GTFS_transit_score.csv,37.447619,-122.428908,34,4,128,POINT (-122.428908 37.447619),True
ST-GTFS_transit_score.csv,37.447848,-122.260159,37,4,130,POINT (-122.260159 37.447848),True
ST-GTFS_transit_score.csv,37.447901,-122.183432,2,1,131,POINT (-122.183432 37.447901),True
ST-GTFS_transit_score.csv,37.448103,-122.173831,181,4,132,POINT (-122.173831 37.448103),True
ST-GTFS_transit_score.csv,37.448335,-122.260457,41,4,133,POINT (-122.260457 37.448335),True
ST-GTFS_transit_score.csv,37.448402,-122.173795,181,4,135,POINT (-122.173795 37.448402),True
ST-GTFS_transit_score.csv,37.448712,-122.187068,11,3,136,POINT (-122.187068 37.448712),True
ST-GTFS_transit_score.csv,37.449335,-122.231123,41,4,138,POINT (-122.231123 37.449335),True
ST-GTFS_transit_score.csv,37.449339,-122.192947,8,2,139,POINT (-122.192947 37.449339),True
ST-GTFS_transit_score.csv,37.449357,-122.23143799999998,27,4,140,POINT (-122.231438 37.449357),True
ST-GTFS_transit_score.csv,37.449588,-122.23256299999998,62,4,141,POINT (-122.232563 37.449588),True
ST-GTFS_transit_score.csv,37.450251,-122.185586,7,2,143,POINT (-122.185586 37.450251),True
ST-GTFS_transit_score.csv,37.450628,-122.177694,181,4,145,POINT (-122.177694 37.450628),True
ST-GTFS_transit_score.csv,37.450746,-122.234295,33,4,146,POINT (-122.234295 37.450746),True
ST-GTFS_transit_score.csv,37.450949,-122.185196,8,2,147,POINT (-122.185196 37.450949),True
ST-GTFS_transit_score.csv,37.451127,-122.177994,181,4,148,POINT (-122.177994 37.451127),True
ST-GTFS_transit_score.csv,37.451154,-122.260351,41,4,149,POINT (-122.260351 37.451154),True
ST-GTFS_transit_score.csv,37.451453,-122.429476,34,4,150,POINT (-122.429476 37.451453),True
ST-GTFS_transit_score.csv,37.451501,-122.429336,33,4,151,POINT (-122.429336 37.451501),True
ST-GTFS_transit_score.csv,37.451534,-122.259889,37,4,152,POINT (-122.259889 37.451534),True
ST-GTFS_transit_score.csv,37.451582,-122.18448,7,2,153,POINT (-122.18448 37.451582),True
ST-GTFS_transit_score.csv,37.451975,-122.172183,8,2,154,POINT (-122.172183 37.451975),True
ST-GTFS_transit_score.csv,37.452022,-122.180179,181,4,155,POINT (-122.180179 37.452022),True
ST-GTFS_transit_score.csv,37.452025,-122.171948,3,1,156,POINT (-122.171948 37.452025),True
ST-GTFS_transit_score.csv,37.452051,-122.190693,8,2,157,POINT (-122.190693 37.452051),True
ST-GTFS_transit_score.csv,37.452127,-122.167642,8,2,158,POINT (-122.167642 37.452127),True
ST-GTFS_transit_score.csv,37.452473,-122.183926,8,2,159,POINT (-122.183926 37.452473),True
ST-GTFS_transit_score.csv,37.452553,-122.167053,3,1,160,POINT (-122.167053 37.452553),True
ST-GTFS_transit_score.csv,37.453008,-122.183297,7,2,161,POINT (-122.183297 37.453008),True
ST-GTFS_transit_score.csv,37.453309,-122.182107,181,4,164,POINT (-122.182107 37.453309),True
ST-GTFS_transit_score.csv,37.453345,-122.256357,37,4,165,POINT (-122.256357 37.453345),True
ST-GTFS_transit_score.csv,37.453377,-122.257174,41,4,166,POINT (-122.257174 37.453377),True
ST-GTFS_transit_score.csv,37.453673,-122.130018,86,4,167,POINT (-122.130018 37.453673),True
ST-GTFS_transit_score.csv,37.453803,-122.228968,41,4,168,POINT (-122.228968 37.453803),True
ST-GTFS_transit_score.csv,37.454019,-122.237482,9,2,169,POINT (-122.237482 37.454019),True
ST-GTFS_transit_score.csv,37.454045,-122.184196,181,4,170,POINT (-122.184196 37.454045),True
ST-GTFS_transit_score.csv,37.454057,-122.237778,7,2,171,POINT (-122.237778 37.454057),True
ST-GTFS_transit_score.csv,37.45417800000001,-122.18202,215,4,172,POINT (-122.18202 37.45417800000001),True
ST-GTFS_transit_score.csv,37.454213,-122.182402,7,2,173,POINT (-122.182402 37.454213),True
ST-GTFS_transit_score.csv,37.454442,-122.180075,214,4,174,POINT (-122.180075 37.454442),True
ST-GTFS_transit_score.csv,37.454607,-122.18478,181,4,175,POINT (-122.18478 37.454607),True
ST-GTFS_transit_score.csv,37.454742,-122.253158,37,4,176,POINT (-122.253158 37.454742),True
ST-GTFS_transit_score.csv,37.454754,-122.137002,86,4,177,POINT (-122.137002 37.454754),True
ST-GTFS_transit_score.csv,37.454851,-122.178259,8,2,178,POINT (-122.178259 37.454851),True
ST-GTFS_transit_score.csv,37.454866,-122.129962,42,4,179,POINT (-122.129962 37.454866),True
ST-GTFS_transit_score.csv,37.45502800000001,-122.129824,44,4,180,POINT (-122.129824 37.45502800000001),True
ST-GTFS_transit_score.csv,37.45512100000001,-122.252791,41,4,181,POINT (-122.252791 37.45512100000001),True
ST-GTFS_transit_score.csv,37.45519,-122.165031,145,4,182,POINT (-122.165031 37.45519),True
ST-GTFS_transit_score.csv,37.455203,-122.156504,3,1,183,POINT (-122.156504 37.455203),True
ST-GTFS_transit_score.csv,37.455218,-122.156383,6,2,184,POINT (-122.156383 37.455218),True
ST-GTFS_transit_score.csv,37.455351,-122.16581399999998,140,4,185,POINT (-122.165814 37.455351),True
ST-GTFS_transit_score.csv,37.455378,-122.429819,77,4,186,POINT (-122.429819 37.455378),True
ST-GTFS_transit_score.csv,37.45542,-122.178504,1,1,188,POINT (-122.178504 37.45542),True
ST-GTFS_transit_score.csv,37.45563,-122.430003,34,4,192,POINT (-122.430003 37.45563),True
ST-GTFS_transit_score.csv,37.45564,-122.187378,181,4,193,POINT (-122.187378 37.45564),True
ST-GTFS_transit_score.csv,37.455819,-122.163446,146,4,194,POINT (-122.163446 37.455819),True
ST-GTFS_transit_score.csv,37.456065,-122.167182,140,4,196,POINT (-122.167182 37.456065),True
ST-GTFS_transit_score.csv,37.456164,-122.178724,213,4,197,POINT (-122.178724 37.456164),True
ST-GTFS_transit_score.csv,37.45621,-122.163035,146,4,198,POINT (-122.163035 37.45621),True
ST-GTFS_transit_score.csv,37.456478,-122.178298,103,4,199,POINT (-122.178298 37.456478),True
ST-GTFS_transit_score.csv,37.456823,-122.227903,39,4,200,POINT (-122.227903 37.456823),True
ST-GTFS_transit_score.csv,37.456978,-122.1822,213,4,201,POINT (-122.1822 37.456978),True
ST-GTFS_transit_score.csv,37.457039,-122.430008,121,4,202,POINT (-122.430008 37.457039),True
ST-GTFS_transit_score.csv,37.45713,-122.226888,4,1,203,POINT (-122.226888 37.45713),True
ST-GTFS_transit_score.csv,37.457138,-122.166073,1,1,204,POINT (-122.166073 37.457138),True
ST-GTFS_transit_score.csv,37.457155,-122.160128,3,1,205,POINT (-122.160128 37.457155),True
ST-GTFS_transit_score.csv,37.457162,-122.18231000000002,10,2,206,POINT (-122.18231 37.457162),True
ST-GTFS_transit_score.csv,37.45719,-122.430153,78,4,207,POINT (-122.430153 37.45719),True
ST-GTFS_transit_score.csv,37.45738,-122.160186,6,2,208,POINT (-122.160186 37.45738),True
ST-GTFS_transit_score.csv,37.457472,-122.170048,140,4,209,POINT (-122.170048 37.457472),True
ST-GTFS_transit_score.csv,37.457509,-122.136535,86,4,210,POINT (-122.136535 37.457509),True
ST-GTFS_transit_score.csv,37.457538,-122.219547,5,2,211,POINT (-122.219547 37.457538),True
ST-GTFS_transit_score.csv,37.457543,-122.191284,181,4,212,POINT (-122.191284 37.457543),True
ST-GTFS_transit_score.csv,37.457583,-122.22719,41,4,213,POINT (-122.22719 37.457583),True
ST-GTFS_transit_score.csv,37.457614,-122.190904,184,4,214,POINT (-122.190904 37.457614),True
ST-GTFS_transit_score.csv,37.457682,-122.169972,146,4,216,POINT (-122.169972 37.457682),True
ST-GTFS_transit_score.csv,37.457846,-122.248451,37,4,218,POINT (-122.248451 37.457846),True
ST-GTFS_transit_score.csv,37.457848,-122.141341,86,4,219,POINT (-122.141341 37.457848),True
ST-GTFS_transit_score.csv,37.457899,-122.24863899999998,41,4,220,POINT (-122.248639 37.457899),True
ST-GTFS_transit_score.csv,37.457905,-122.130098,42,4,221,POINT (-122.130098 37.457905),True
ST-GTFS_transit_score.csv,37.457916,-122.134467,42,4,222,POINT (-122.134467 37.457916),True
ST-GTFS_transit_score.csv,37.458052,-122.142201,41,4,223,POINT (-122.142201 37.458052),True
ST-GTFS_transit_score.csv,37.45828,-122.134656,145,4,224,POINT (-122.134656 37.45828),True
ST-GTFS_transit_score.csv,37.458286,-122.129941,44,4,225,POINT (-122.129941 37.458286),True
ST-GTFS_transit_score.csv,37.458322,-122.143543,42,4,226,POINT (-122.143543 37.458322),True
ST-GTFS_transit_score.csv,37.458409,-122.18501100000002,10,2,227,POINT (-122.185011 37.458409),True
ST-GTFS_transit_score.csv,37.45857,-122.240514,6,2,228,POINT (-122.240514 37.45857),True
ST-GTFS_transit_score.csv,37.458662,-122.162002,146,4,229,POINT (-122.162002 37.458662),True
ST-GTFS_transit_score.csv,37.458728,-122.138834,86,4,230,POINT (-122.138834 37.458728),True
ST-GTFS_transit_score.csv,37.45894000000001,-122.152993,3,1,231,POINT (-122.152993 37.45894000000001),True
ST-GTFS_transit_score.csv,37.459201,-122.173021,146,4,232,POINT (-122.173021 37.459201),True
ST-GTFS_transit_score.csv,37.459339,-122.2265,39,4,233,POINT (-122.2265 37.459339),True
ST-GTFS_transit_score.csv,37.45948900000001,-122.15242,7,2,234,POINT (-122.15242 37.45948900000001),True
ST-GTFS_transit_score.csv,37.459647,-122.236574,6,2,235,POINT (-122.236574 37.459647),True
ST-GTFS_transit_score.csv,37.459753000000006,-122.225969,45,4,236,POINT (-122.225969 37.45975300000001),True
ST-GTFS_transit_score.csv,37.459854,-122.195358,184,4,237,POINT (-122.195358 37.459854),True
ST-GTFS_transit_score.csv,37.459917,-122.196005,181,4,238,POINT (-122.196005 37.459917),True
ST-GTFS_transit_score.csv,37.459956,-122.1611,137,4,239,POINT (-122.1611 37.459956),True
ST-GTFS_transit_score.csv,37.459963,-122.143275,85,4,240,POINT (-122.143275 37.459963),True
ST-GTFS_transit_score.csv,37.460014,-122.160772,7,2,241,POINT (-122.160772 37.460014),True
ST-GTFS_transit_score.csv,37.46005,-122.42983999999998,78,4,242,POINT (-122.42984 37.46005),True
ST-GTFS_transit_score.csv,37.460146,-122.429677,77,4,243,POINT (-122.429677 37.460146),True
ST-GTFS_transit_score.csv,37.46021500000001,-122.17366,5,2,244,POINT (-122.17366 37.46021500000001),True
ST-GTFS_transit_score.csv,37.460293,-122.23752,3,1,245,POINT (-122.23752 37.460293),True
ST-GTFS_transit_score.csv,37.460454,-122.134678,142,4,246,POINT (-122.134678 37.460454),True
ST-GTFS_transit_score.csv,37.460509,-122.173316,7,2,247,POINT (-122.173316 37.460509),True
ST-GTFS_transit_score.csv,37.4609,-122.134539,41,4,248,POINT (-122.134539 37.4609),True
ST-GTFS_transit_score.csv,37.460938,-122.25003999999998,41,4,249,POINT (-122.25004 37.460938),True
ST-GTFS_transit_score.csv,37.460987,-122.225372,45,4,250,POINT (-122.225372 37.460987),True
ST-GTFS_transit_score.csv,37.461066,-122.198343,181,4,251,POINT (-122.198343 37.461066),True
ST-GTFS_transit_score.csv,37.461082,-122.160287,140,4,252,POINT (-122.160287 37.461082),True
ST-GTFS_transit_score.csv,37.461133,-122.249917,37,4,253,POINT (-122.249917 37.461133),True
ST-GTFS_transit_score.csv,37.461141,-122.13014,42,4,254,POINT (-122.13014 37.461141),True
ST-GTFS_transit_score.csv,37.461169,-122.159998,137,4,255,POINT (-122.159998 37.461169),True
ST-GTFS_transit_score.csv,37.461224,-122.137964,206,4,256,POINT (-122.137964 37.461224),True
ST-GTFS_transit_score.csv,37.461298,-122.130004,44,4,257,POINT (-122.130004 37.461298),True
ST-GTFS_transit_score.csv,37.461413,-122.225483,39,4,258,POINT (-122.225483 37.461413),True
ST-GTFS_transit_score.csv,37.461597,-122.178108,146,4,259,POINT (-122.178108 37.461597),True
ST-GTFS_transit_score.csv,37.461643,-122.145316,1,1,260,POINT (-122.145316 37.461643),True
ST-GTFS_transit_score.csv,37.461796,-122.145588,3,1,261,POINT (-122.145588 37.461796),True
ST-GTFS_transit_score.csv,37.461929,-122.243579,9,2,262,POINT (-122.243579 37.461929),True
ST-GTFS_transit_score.csv,37.461995,-122.242793,6,2,263,POINT (-122.242793 37.461995),True
ST-GTFS_transit_score.csv,37.462071,-122.429571,32,4,264,POINT (-122.429571 37.462071),True
ST-GTFS_transit_score.csv,37.462227,-122.149472,1,1,265,POINT (-122.149472 37.462227),True
ST-GTFS_transit_score.csv,37.4623,-122.149159,3,1,266,POINT (-122.149159 37.4623),True
ST-GTFS_transit_score.csv,37.462354,-122.179297,143,4,267,POINT (-122.179297 37.462354),True
ST-GTFS_transit_score.csv,37.46242700000001,-122.22498799999998,45,4,268,POINT (-122.224988 37.46242700000001),True
ST-GTFS_transit_score.csv,37.462445,-122.139895,41,4,269,POINT (-122.139895 37.462445),True
ST-GTFS_transit_score.csv,37.462446,-122.134904,146,4,270,POINT (-122.134904 37.462446),True
ST-GTFS_transit_score.csv,37.462447,-122.429324,77,4,271,POINT (-122.429324 37.462447),True
ST-GTFS_transit_score.csv,37.462455,-122.163574,1,1,272,POINT (-122.163574 37.462455),True
ST-GTFS_transit_score.csv,37.462552,-122.134982,41,4,273,POINT (-122.134982 37.462552),True
ST-GTFS_transit_score.csv,37.462582,-122.151835,6,2,274,POINT (-122.151835 37.462582),True
ST-GTFS_transit_score.csv,37.462601,-122.163738,2,1,275,POINT (-122.163738 37.462601),True
ST-GTFS_transit_score.csv,37.462741,-122.134755,101,4,276,POINT (-122.134755 37.462741),True
ST-GTFS_transit_score.csv,37.462803,-122.241529,6,2,277,POINT (-122.241529 37.462803),True
ST-GTFS_transit_score.csv,37.463058,-122.151599,6,2,278,POINT (-122.151599 37.463058),True
ST-GTFS_transit_score.csv,37.46326,-122.158262,137,4,279,POINT (-122.158262 37.46326),True
ST-GTFS_transit_score.csv,37.463359,-122.186223,6,2,280,POINT (-122.186223 37.463359),True
ST-GTFS_transit_score.csv,37.46339,-122.249955,41,4,281,POINT (-122.249955 37.46339),True
ST-GTFS_transit_score.csv,37.463657,-122.141604,135,4,282,POINT (-122.141604 37.463657),True
ST-GTFS_transit_score.csv,37.463668,-122.141855,138,4,283,POINT (-122.141855 37.463668),True
ST-GTFS_transit_score.csv,37.463772,-122.249787,37,4,284,POINT (-122.249787 37.463772),True
ST-GTFS_transit_score.csv,37.46387,-122.43227,37,4,285,POINT (-122.43227 37.46387),True
ST-GTFS_transit_score.csv,37.4639,-122.43132,34,4,286,POINT (-122.43132 37.4639),True
ST-GTFS_transit_score.csv,37.463932,-122.130217,42,4,287,POINT (-122.130217 37.463932),True
ST-GTFS_transit_score.csv,37.464047,-122.20433,181,4,288,POINT (-122.20433 37.464047),True
ST-GTFS_transit_score.csv,37.464108,-122.130085,44,4,289,POINT (-122.130085 37.464108),True
ST-GTFS_transit_score.csv,37.464214,-122.16927,1,1,290,POINT (-122.16927 37.464214),True
ST-GTFS_transit_score.csv,37.464231,-122.245904,9,2,291,POINT (-122.245904 37.464231),True
ST-GTFS_transit_score.csv,37.464371,-122.204405,181,4,292,POINT (-122.204405 37.464371),True
ST-GTFS_transit_score.csv,37.464445,-122.169651,2,1,293,POINT (-122.169651 37.464445),True
ST-GTFS_transit_score.csv,37.464528,-122.153793,3,1,294,POINT (-122.153793 37.464528),True
ST-GTFS_transit_score.csv,37.464691,-122.154403,6,2,295,POINT (-122.154403 37.464691),True
ST-GTFS_transit_score.csv,37.464831,-122.434233,5,2,296,POINT (-122.434233 37.464831),True
ST-GTFS_transit_score.csv,37.464897,-122.158379,277,4,297,POINT (-122.158379 37.464897),True
ST-GTFS_transit_score.csv,37.465014,-122.249277,37,4,298,POINT (-122.249277 37.465014),True
ST-GTFS_transit_score.csv,37.465042,-122.24948899999998,41,4,299,POINT (-122.249489 37.465042),True
ST-GTFS_transit_score.csv,37.465197,-122.224364,45,4,300,POINT (-122.224364 37.465197),True
ST-GTFS_transit_score.csv,37.465208,-122.224627,39,4,301,POINT (-122.224627 37.465208),True
ST-GTFS_transit_score.csv,37.465892,-122.141451,135,4,302,POINT (-122.141451 37.465892),True
ST-GTFS_transit_score.csv,37.46607,-122.134705,105,4,303,POINT (-122.134705 37.46607),True
