provider,lat,lon,num_stops_per_day,score,id,geometry,in_county
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.14628652,-121.06907982,5,2,30,POINT (-121.06907982 39.14628652),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.14692613,-121.06873067,10,2,31,POINT (-121.06873067 39.14692613),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.15598944,-121.06259048,16,3,32,POINT (-121.06259048 39.15598944),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.15728376,-121.06028528,10,2,33,POINT (-121.06028528 39.15728376),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.16017512,-121.05956062,16,3,34,POINT (-121.05956062 39.16017512),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.17388916,-121.05401611,6,2,35,POINT (-121.05401611 39.17388916),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.17651367,-121.05389404,5,2,36,POINT (-121.05389404 39.17651367),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.19709143,-121.17742945,5,2,37,POINT (-121.17742945 39.19709143),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.19721051,-121.17743574,10,2,38,POINT (-121.17743574 39.19721051),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.19800491,-121.17550578,5,2,39,POINT (-121.17550578 39.19800491),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.1987606,-121.18153593,5,2,40,POINT (-121.18153593 39.1987606),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.19885169,-121.18148205,6,2,41,POINT (-121.18148205 39.19885169),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.19885279,-121.0599833,13,3,42,POINT (-121.0599833 39.19885279),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20114647,-121.1905203,5,2,43,POINT (-121.1905203 39.20114647),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20131826,-121.19194872,6,2,44,POINT (-121.19194872 39.20131826),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20147705,-121.17102051,6,2,45,POINT (-121.17102051 39.20147705),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20222155,-121.06383568,13,3,46,POINT (-121.06383568 39.20222155),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20265632,-121.1696474,5,2,47,POINT (-121.1696474 39.20265632),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20307212,-121.19878674,5,2,48,POINT (-121.19878674 39.20307212),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20319131,-121.19871545,6,2,49,POINT (-121.19871545 39.20319131),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20399842,-121.06465201,13,3,50,POINT (-121.06465201 39.20399842),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20450872,-121.07796816,13,3,51,POINT (-121.07796816 39.20450872),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20486735,-121.2047452,11,3,52,POINT (-121.2047452 39.20486735),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20558624,-121.06131346,13,3,53,POINT (-121.06131346 39.20558624),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20578056,-121.0624938,13,3,54,POINT (-121.0624938 39.20578056),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.206031,-121.06723926,13,3,55,POINT (-121.06723926 39.206031),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20662989,-121.20505269,5,2,56,POINT (-121.20505269 39.20662989),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2067077,-121.20466706,6,2,57,POINT (-121.20466706 39.2067077),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20788574,-121.06549072,13,3,58,POINT (-121.06549072 39.20788574),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20859467,-121.06180258,13,3,59,POINT (-121.06180258 39.20859467),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20886809,-121.07488258,13,3,60,POINT (-121.07488258 39.20886809),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20911034,-121.07051191,13,3,61,POINT (-121.07051191 39.20911034),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.20915289,-121.2030515,5,2,62,POINT (-121.2030515 39.20915289),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2106529,-121.16203349,5,2,63,POINT (-121.16203349 39.2106529),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21098269,-121.07628103,13,3,64,POINT (-121.07628103 39.21098269),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21103506,-121.16179073,10,2,65,POINT (-121.16179073 39.21103506),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21109075,-121.06173379,13,3,66,POINT (-121.06173379 39.21109075),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21280475,-121.07440043,13,3,67,POINT (-121.07440043 39.21280475),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21304898,-121.06140887,13,3,68,POINT (-121.06140887 39.21304898),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21307373,-121.05438232,13,3,69,POINT (-121.05438232 39.21307373),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21310203,-121.05734292,13,3,70,POINT (-121.05734292 39.21310203),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21335345,-121.20061936,6,2,71,POINT (-121.20061936 39.21335345),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21392822,-121.07189941,13,3,72,POINT (-121.07189941 39.21392822),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21460198,-121.05407444,13,3,73,POINT (-121.05407444 39.21460198),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21474276,-121.07745172,11,3,74,POINT (-121.07745172 39.21474276),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21568614,-121.0692968,13,3,75,POINT (-121.0692968 39.21568614),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21582024,-121.05520065,13,3,76,POINT (-121.05520065 39.21582024),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21595501,-121.05777924,13,3,77,POINT (-121.05777924 39.21595501),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21777316,-121.20098167,6,2,78,POINT (-121.20098167 39.21777316),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21780238,-121.06865739,13,3,79,POINT (-121.06865739 39.21780238),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21781154,-121.06390001,19,3,80,POINT (-121.06390001 39.21781154),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21856382,-121.05948813,167,4,81,POINT (-121.05948813 39.21856382),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21871549,-121.06704813,13,3,82,POINT (-121.06704813 39.21871549),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.21927897,-121.06105634,52,4,83,POINT (-121.06105634 39.21927897),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.219695,-121.03167577,6,2,84,POINT (-121.03167577 39.219695),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2203779,-121.06792224,5,2,85,POINT (-121.06792224 39.2203779),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22050699,-121.0297302,6,2,86,POINT (-121.0297302 39.22050699),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22052002,-121.06781006,6,2,87,POINT (-121.06781006 39.22052002),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22100369,-121.0670679,6,2,88,POINT (-121.0670679 39.22100369),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22112752,-121.0132911,6,2,89,POINT (-121.0132911 39.22112752),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22125729,-121.01364049,6,2,90,POINT (-121.01364049 39.22125729),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22127601,-121.02748984,6,2,91,POINT (-121.02748984 39.22127601),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22128548,-121.05487844,36,4,92,POINT (-121.05487844 39.22128548),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22143365,-121.06962673,5,2,93,POINT (-121.06962673 39.22143365),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22144207,-121.00975479,6,2,94,POINT (-121.00975479 39.22144207),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22144742,-121.0274645,6,2,95,POINT (-121.0274645 39.22144742),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2215283,-121.06953404,6,2,96,POINT (-121.06953404 39.2215283),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22166041,-121.14864,5,2,97,POINT (-121.14864 39.22166041),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22176658,-121.14877504,6,2,98,POINT (-121.14877504 39.22176658),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22203696,-121.03007683,6,2,99,POINT (-121.03007683 39.22203696),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22220475,-121.02996838,6,2,100,POINT (-121.02996838 39.22220475),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22227836,-121.03121354,6,2,101,POINT (-121.03121354 39.22227836),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22234146,-121.08323809,5,2,102,POINT (-121.08323809 39.22234146),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22247314,-121.08331299,6,2,103,POINT (-121.08331299 39.22247314),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22247315,-121.06732178,6,2,104,POINT (-121.06732178 39.22247315),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22254053,-121.0537884,28,4,105,POINT (-121.0537884 39.22254053),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22260044,-121.04937868,6,2,106,POINT (-121.04937868 39.22260044),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22263953,-121.0791787,5,2,107,POINT (-121.0791787 39.22263953),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22266561,-121.004982,25,4,108,POINT (-121.004982 39.22266561),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22287425,-121.03755782,6,2,109,POINT (-121.03755782 39.22287425),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22301334,-121.07677455,5,2,110,POINT (-121.07677455 39.22301334),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22302543,-121.09086192,11,3,111,POINT (-121.09086192 39.22302543),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2230835,-121.07391357,6,2,112,POINT (-121.07391357 39.2230835),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22318573,-121.07454161,5,2,113,POINT (-121.07454161 39.22318573),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22328864,-121.204053,11,3,114,POINT (-121.204053 39.22328864),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2244873,-121.05407715,30,4,115,POINT (-121.05407715 39.2244873),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2246757,-121.05384724,28,4,116,POINT (-121.05384724 39.22467570000001),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22607068,-121.05043457,14,3,117,POINT (-121.05043457 39.22607068),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22650147,-121.0692749,6,2,118,POINT (-121.0692749 39.22650147),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2265963,-121.0384408,14,3,119,POINT (-121.0384408 39.2265963),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22676036,-121.03828674,14,3,120,POINT (-121.03828674 39.22676036),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22692871,-121.14221191,6,2,121,POINT (-121.14221191 39.22692871),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2270528,-121.14179918,5,2,122,POINT (-121.14179918 39.2270528),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22709366,-121.035015,14,3,123,POINT (-121.035015 39.22709366),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22719586,-121.03501726,14,3,124,POINT (-121.03501726 39.22719586),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22765267,-121.07032052,6,2,125,POINT (-121.07032052 39.22765267),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22772217,-121.07019043,6,2,126,POINT (-121.07019043 39.22772217),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22795477,-121.05317788,6,2,127,POINT (-121.05317788 39.22795477),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22796513,-121.03930209,14,3,128,POINT (-121.03930209 39.22796513),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22809718,-121.03912868,14,3,129,POINT (-121.03912868 39.22809718),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2281718,-121.04716188,14,3,130,POINT (-121.04716188 39.2281718),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22820263,-121.05191116,30,4,131,POINT (-121.05191116 39.22820263),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22821153,-121.08481355,5,2,132,POINT (-121.08481355 39.22821153),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22849853,-121.08486413,6,2,133,POINT (-121.08486413 39.22849853),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22866166,-121.03435743,14,3,134,POINT (-121.03435743 39.22866166),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22885305,-121.04061394,14,3,135,POINT (-121.04061394 39.22885305),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22904046,-121.04051302,14,3,136,POINT (-121.04051302 39.22904046),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22910148,-121.08950442,6,2,137,POINT (-121.08950442 39.22910148),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22914503,-121.05519991,9,2,138,POINT (-121.05519991 39.22914503),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22919724,-121.09668769,5,2,139,POINT (-121.09668769 39.22919724),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2292772,-121.10084916,5,2,140,POINT (-121.10084916 39.22927720000001),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22930908,-121.07128906,6,2,141,POINT (-121.07128906 39.22930908),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22933156,-121.09682583,6,2,142,POINT (-121.09682583 39.22933156),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2294206,-121.10101397,6,2,143,POINT (-121.10101397 39.2294206),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22949826,-121.13871687,6,2,144,POINT (-121.13871687 39.22949826),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22962019,-121.13812048,5,2,145,POINT (-121.13812048 39.22962019),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.22992065,-121.04929891,34,4,146,POINT (-121.04929891 39.22992065),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23000162,-121.04958284,30,4,147,POINT (-121.04958284 39.23000162),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23017281,-121.0347054,14,3,148,POINT (-121.0347054 39.23017281),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23044541,-121.0449191,30,4,149,POINT (-121.0449191 39.23044541),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23049974,-121.04567333,14,3,150,POINT (-121.04567333 39.23049974),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23075999,-121.03558773,14,3,151,POINT (-121.03558773 39.23075999),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23077423,-121.04220589,16,3,152,POINT (-121.04220589 39.23077423),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23132332,-121.05915767,6,2,153,POINT (-121.05915767 39.23132332),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23170449,-121.07315045,6,2,154,POINT (-121.07315045 39.23170449),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23177574,-121.03580453,14,3,155,POINT (-121.03580453 39.23177574),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23178211,-121.10931667,11,3,156,POINT (-121.10931667 39.23178211),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23196935,-121.07305859,6,2,157,POINT (-121.07305859 39.23196935),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23231722,-121.04767686,28,4,158,POINT (-121.04767686 39.23231722),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23248291,-121.07012939,6,2,159,POINT (-121.07012939 39.23248291),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23258061,-121.07016988,6,2,160,POINT (-121.07016988 39.23258061),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23274446,-121.1151028,5,2,161,POINT (-121.1151028 39.23274446),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23276042,-121.04751258,34,4,162,POINT (-121.04751258 39.23276042),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23285776,-121.11510755,6,2,163,POINT (-121.11510755 39.23285776),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23288865,-121.12202809,5,2,164,POINT (-121.12202809 39.23288865),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.232981,-121.0406438,16,3,165,POINT (-121.0406438 39.232981),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23305189,-121.12241425,6,2,166,POINT (-121.12241425 39.23305189),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23310673,-121.06445641,6,2,167,POINT (-121.06445641 39.23310673),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2333188,-121.06470481,6,2,168,POINT (-121.06470481 39.2333188),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23342218,-121.03626514,28,4,169,POINT (-121.03626514 39.23342218),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23365981,-121.05021668,28,4,170,POINT (-121.05021668 39.23365981),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23382256,-121.05010485,34,4,171,POINT (-121.05010485 39.23382256),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23392905,-121.06074163,6,2,172,POINT (-121.06074163 39.23392905),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23400248,-121.05584058,14,3,173,POINT (-121.05584058 39.23400248),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23454452,-121.06061844,6,2,174,POINT (-121.06061844 39.23454452),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2346033,-121.05489356,14,3,175,POINT (-121.05489356 39.2346033),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23474829,-121.04150068,16,3,176,POINT (-121.04150068 39.23474829),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23487324,-121.0524001,6,2,177,POINT (-121.0524001 39.23487324),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23492432,-121.04089355,14,3,178,POINT (-121.04089355 39.23492432),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23496991,-121.03070466,14,3,179,POINT (-121.03070466 39.23496991),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23535902,-121.03119017,14,3,180,POINT (-121.03119017 39.23535902),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23597014,-121.05297394,6,2,181,POINT (-121.05297394 39.23597014),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23614064,-121.03392781,14,3,182,POINT (-121.03392781 39.23614064),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23620229,-121.05574154,6,2,183,POINT (-121.05574154 39.23620229),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23634509,-121.05571511,6,2,184,POINT (-121.05571511 39.23634509),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23638846,-121.03048473,14,3,185,POINT (-121.03048473 39.23638846),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23644371,-121.05704391,6,2,186,POINT (-121.05704391 39.23644371),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23660324,-121.05698669,6,2,187,POINT (-121.05698669 39.23660324),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23680485,-121.04769249,28,4,188,POINT (-121.04769249 39.23680485),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23689188,-121.05955509,6,2,189,POINT (-121.05955509 39.23689188),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23782007,-121.03642968,30,4,190,POINT (-121.03642968 39.23782007),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23791504,-121.03601074,14,3,191,POINT (-121.03601074 39.23791504),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23969828,-121.03311047,14,3,192,POINT (-121.03311047 39.23969828),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2398552,-121.03663467,30,4,193,POINT (-121.03663467 39.2398552),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.23986784,-121.03636383,14,3,194,POINT (-121.03636383 39.23986784),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.24061809,-121.05657918,6,2,195,POINT (-121.05657918 39.24061809),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.24223778,-121.0362254,14,3,196,POINT (-121.0362254 39.24223778),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.24236652,-121.03641073,30,4,197,POINT (-121.03641073 39.24236652),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.24326028,-121.03215146,30,4,198,POINT (-121.03215146 39.24326028),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.24338301,-121.03141561,28,4,199,POINT (-121.03141561 39.24338301),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.24826451,-121.02847489,14,3,200,POINT (-121.02847489 39.24826451),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.24879623,-121.01677253,4,1,201,POINT (-121.01677253 39.24879623),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.24914945,-121.02816355,16,3,202,POINT (-121.02816355 39.24914945),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.25027057,-121.02741087,14,3,203,POINT (-121.02741087 39.25027057),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.25040361,-121.02759716,16,3,204,POINT (-121.02759716 39.25040361),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.25338241,-121.02617791,16,3,205,POINT (-121.02617791 39.25338241),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.25372315,-121.02587891,14,3,206,POINT (-121.02587891 39.25372315),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2556336,-121.02505697,16,3,207,POINT (-121.02505697 39.2556336),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2557259,-121.02479004,14,3,208,POINT (-121.02479004 39.2557259),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.25738219,-121.02271221,16,3,209,POINT (-121.02271221 39.25738219),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.25746588,-121.02170976,14,3,210,POINT (-121.02170976 39.25746588),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.25938367,-121.01801691,16,3,211,POINT (-121.01801691 39.25938367),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.25959108,-121.01789983,15,3,212,POINT (-121.01789983 39.25959108),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.26224295,-121.01703493,14,3,213,POINT (-121.01703493 39.26224295),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.26239888,-121.01793097,16,3,214,POINT (-121.01793097 39.26239888),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.26406085,-121.02161177,16,3,215,POINT (-121.02161177 39.26406085),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2646378,-121.0169762,14,3,216,POINT (-121.0169762 39.2646378),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.26682708,-121.02626702,16,3,217,POINT (-121.02626702 39.26682708),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.2678833,-121.01159668,8,2,218,POINT (-121.01159668 39.2678833),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.26882877,-121.01750507,14,3,219,POINT (-121.01750507 39.26882877),True
nevada-county-gold-country-stage_20150716_2005_transit_score.csv,39.26915361,-121.02164878,16,3,220,POINT (-121.02164878 39.26915361),True
