idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
135,-121.09080086799999,39.0470643097,1.0,0.878378378378378,0.6416449086161881,0.210526315789474,0.578947368421053,0.263157894736842,0.526315789473684,0.0526315789473684,0.157894736842105,0.7894736842105259,0.48,0.4666666666666671,0.474811273468861,0.472024111306699
136,-121.08154974600001,39.0471467712,1.0,0.878378378378378,0.6416449086161881,0.210526315789474,0.578947368421053,0.263157894736842,0.526315789473684,0.0526315789473684,0.157894736842105,0.7894736842105259,0.48,0.4666666666666671,0.479133236232285,0.476346074070123
167,-121.06315118299999,39.0545070796,1.0,0.878378378378378,0.6416449086161881,0.210526315789474,0.578947368421053,0.263157894736842,0.526315789473684,0.0526315789473684,0.157894736842105,0.7894736842105259,0.48,0.4666666666666671,0.461339067183165,0.458551905021003
107,-121.08144421700001,39.0399493141,1.0,0.5,0.6581810269799829,0.210526315789474,0.578947368421053,0.263157894736842,0.526315789473684,0.0526315789473684,0.157894736842105,0.7894736842105259,0.24,0.16,0.4194175828235179,0.40459438462532
106,-121.09069443700001,39.039866861,1.0,0.5,0.6581810269799829,0.210526315789474,0.578947368421053,0.263157894736842,0.526315789473684,0.0526315789473684,0.157894736842105,0.7894736842105259,0.24,0.16,0.49701116210267,0.4821879639044711
138,-121.063047439,39.0473095871,1.0,0.175675675675676,0.921453437771976,0.210526315789474,0.578947368421053,0.263157894736842,0.526315789473684,0.0526315789473684,0.157894736842105,0.7894736842105259,0.693333333333333,0.946666666666667,0.520578366534736,0.506153816985186
633,-121.06460572700001,39.1552740502,0.263157894736842,0.0675675675675676,0.8711923411662309,0.578947368421053,0.6842105263157889,0.7894736842105259,0.0,0.842105263157895,0.421052631578947,0.157894736842105,0.106666666666667,0.253333333333333,0.435463939839335,0.4400938592324121
105,-121.099944636,39.0397837055,0.157894736842105,0.364864864864865,0.6581810269799829,0.7894736842105259,0.421052631578947,0.736842105263158,0.8947368421052628,0.105263157894737,0.6842105263157889,0.8947368421052628,0.44,0.346666666666667,0.5578502684223461,0.53880889810466
1069,-121.20475163399999,39.225960111599996,0.6842105263157889,0.0945945945945946,0.873803307223673,0.315789473684211,0.736842105263158,0.526315789473684,0.473684210526316,0.421052631578947,0.210526315789474,0.631578947368421,0.2,0.6,0.446400671979804,0.436850529732293
880,-121.176470806,39.1974399449,0.736842105263158,0.459459459459459,0.6000870322019151,0.631578947368421,0.368421052631579,0.842105263157895,0.7894736842105259,0.631578947368421,0.7894736842105259,1.0,0.8,0.866666666666667,0.665545064386833,0.667192764718744
834,-121.176355782,39.1902421474,0.736842105263158,0.459459459459459,0.6000870322019151,0.631578947368421,0.368421052631579,0.842105263157895,0.7894736842105259,0.631578947368421,0.7894736842105259,1.0,0.8,0.866666666666667,0.7110736734385692,0.7127213737704801
1019,-121.20463379899999,39.2187622542,0.736842105263158,0.675675675675676,0.6000870322019151,0.631578947368421,0.368421052631579,0.842105263157895,0.7894736842105259,0.631578947368421,0.7894736842105259,1.0,0.826666666666667,0.76,0.7797316565350699,0.790125978488602
1034,-121.06554289399999,39.2200549639,0.631578947368421,0.3918918918918921,0.984769364664926,1.0,0.947368421052632,0.8947368421052628,0.736842105263158,0.947368421052632,0.8947368421052628,0.263157894736842,0.253333333333333,0.226666666666667,0.627404950711871,0.618297435301724
1191,-121.038028736,39.2418886007,0.631578947368421,1.0,0.8890339425587471,1.0,0.947368421052632,0.8947368421052628,0.736842105263158,0.947368421052632,0.8947368421052628,0.263157894736842,0.0266666666666666,0.3866666666666671,0.609970091878391,0.6078637025943701
1137,-121.05647666700001,39.2345315267,0.631578947368421,1.0,0.620322019147084,1.0,0.947368421052632,0.8947368421052628,0.736842105263158,0.947368421052632,0.8947368421052628,0.263157894736842,0.0266666666666666,0.3866666666666671,0.57969952074498,0.577593131460959
1139,-121.037927185,39.2346905442,0.631578947368421,1.0,0.0,1.0,0.947368421052632,0.8947368421052628,0.736842105263158,0.947368421052632,0.8947368421052628,0.263157894736842,0.0266666666666666,0.3866666666666671,0.545941274878337,0.543834885594316
1086,-121.047099498,39.2274133613,0.631578947368421,1.0,0.85443864229765,1.0,0.947368421052632,0.8947368421052628,0.736842105263158,0.947368421052632,0.8947368421052628,0.263157894736842,0.0266666666666666,0.3866666666666671,0.61853731087673,0.616430921592709
1035,-121.05626999799999,39.2201355126,0.631578947368421,0.905405405405405,0.8903394255874671,1.0,0.947368421052632,0.8947368421052628,0.736842105263158,0.947368421052632,0.8947368421052628,0.263157894736842,0.706666666666667,0.0666666666666667,0.7215744554483621,0.7235063544526291
984,-121.074710653,39.2127757535,0.526315789473684,0.8918918918918921,0.979547432550044,0.8947368421052628,0.842105263157895,0.947368421052632,0.947368421052632,0.8947368421052628,0.947368421052632,0.6842105263157889,0.5466666666666671,0.666666666666667,0.72656483464513,0.7322671817290559
892,-121.065230322,39.198461132,0.526315789473684,0.8918918918918921,0.620322019147084,0.8947368421052628,0.842105263157895,0.947368421052632,0.947368421052632,0.8947368421052628,0.947368421052632,0.6842105263157889,0.5466666666666671,0.666666666666667,0.7466618113215991,0.7523641584055251
938,-121.065334492,39.205659054099996,0.842105263157895,0.418918918918919,0.93798955613577,0.947368421052632,1.0,1.0,0.6842105263157889,0.6842105263157889,1.0,0.736842105263158,0.866666666666667,0.08,0.7699048869124681,0.768985553104977
985,-121.065438683,39.212856998,0.842105263157895,0.7972972972972969,0.0,0.947368421052632,1.0,1.0,0.6842105263157889,0.6842105263157889,1.0,0.736842105263158,0.893333333333333,0.653333333333333,0.771507413983135,0.770439431526995
986,-121.056166693,39.2129375386,0.842105263157895,0.7972972972972969,0.976718885987816,0.947368421052632,1.0,1.0,0.6842105263157889,0.6842105263157889,1.0,0.736842105263158,0.893333333333333,0.653333333333333,0.8184552727137441,0.8173872902576039
