idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
3051,-121.4948715,38.57131997,0.132911392,1.0,0.0,0.993670886,0.78164557,0.984177215,0.272151899,0.224683544,0.901898734,0.329113924,0.559340659,0.327472527,0.169458478,0.216357212
3318,-121.4220297,38.60818616,0.462025316,0.96259626,0.795595907,0.819620253,0.537974684,0.452531646,0.939873418,0.863924051,0.886075949,0.841772152,0.878021978,0.723076923,0.252625122,0.284903603
3532,-121.4317812,38.63686263,0.765822785,0.686468647,0.721960273,0.911392405,0.680379747,0.607594937,0.848101266,0.655063291,0.914556962,0.819620253,0.778021978,0.217582418,0.222675198,0.263497983
3634,-121.5424726,38.64990033,0.594936709,0.754675468,0.480838684,0.231012658,0.455696203,0.313291139,0.528481013,0.294303797,0.560126582,0.028481013,0.178021978,0.973626374,0.139303658,0.166645431
3521,-121.5329741,38.63562486,0.658227848,0.629262926,0.756470706,0.142405063,0.525316456,0.03164557,0.629746835,0.708860759,0.363924051,0.417721519,0.583516484,0.937362637,0.149469606,0.180988594
3885,-121.3773856,38.68068005,0.775316456,0.165016502,0.640048154,0.32278481,0.632911392,0.655063291,0.810126582,0.705696203,0.670886076,0.123417722,0.98021978,0.824175824,0.165083461,0.203058144
3959,-121.2394278,38.6893663,0.743670886,0.768976898,0.380066212,0.547468354,0.221518987,0.541139241,0.079113924,0.063291139,0.566455696,0.088607595,0.330769231,0.982417582,0.135843789,0.149134928
2174,-121.4099615,38.45717621,0.417721519,0.763476348,0.0,0.680379747,0.594936709,0.363924051,0.753164557,0.89556962,0.642405063,0.553797468,0.187912088,0.194505495,0.16945514,0.205151342
