geoid,countyfp,job_dens
6055201601,55,0.0456
6055201602,55,0.0403310344828
6055200302,55,0.00612413793103
6055201003,55,0.0100965517241
6055201007,55,0.00259310344828
6055200707,55,0.0140965517241
6055200505,55,0.00248275862069
6055201004,55,0.00231724137931
6055200301,55,0.0218206896552
6055200804,55,0.00686896551724
6055200705,55,0.00422068965517
6055200704,55,0.00990344827586
6055200803,55,0.00466206896552
6055200602,55,0.0363586206897
6055201006,55,0.00264827586207
6055200601,55,0.0157793103448
6055200706,55,0.00435862068966
6055200504,55,0.0342344827586
6055201102,55,0.0220689655172
6055201300,55,0.048524137931
6055200900,55,0.0417103448276
6055201800,55,0.00377931034483
6055202000,55,0.0314206896552
6055200201,55,0.0217931034483
6055200203,55,0.0107034482759
6055200202,55,0.0886896551724
6055200501,55,0.0531862068966
6055200503,55,0.0621793103448
6055201900,55,0.0206344827586
6055201500,55,0.0713379310345
6055200703,55,0.00284137931034
6055200400,55,0.0108413793103
6055201700,55,0.0548137931034
6055200802,55,0.0150620689655
6055201402,55,0.00987586206897
6055201403,55,0.0127448275862
6055201101,55,0.00295172413793
6055201005,55,0.0684965517241
6055201401,55,0.0551172413793
6055201200,55,0.0267310344828
