geoid,countyfp,cvapdens
6055201601,55,0.015593912996700003
6055201602,55,0.0287680808733
6055200302,55,0.0203258590095
6055201003,55,0.0324783567242
6055201007,55,0.0285529924181
6055200707,55,0.0246814002258
6055200505,55,0.0189277840512
6055201004,55,0.043609184277
6055200301,55,0.0323170403829
6055200804,55,0.0252191213637
6055200705,55,0.0180674302307
6055200704,55,0.034736785502999995
6055200803,55,0.016024089907
6055200602,55,0.033016077862
6055201006,55,0.0220465666505
6055200601,55,0.0356509114373
6055200706,55,0.0271549174598
6055200504,55,0.038984782491800006
6055201102,55,0.0168844437275
6055201300,55,0.0291982577835
6055200900,55,0.00785072861214
6055201800,55,0.013496800559200002
6055202000,55,0.0323708124966
6055200201,55,0.0218314781954
6055200203,55,0.0158090014518
6055200202,55,0.0215626176265
6055200501,55,0.0284454481906
6055200503,55,0.0104317900737
6055201900,55,0.0100016131634
6055201500,55,0.016292950475899997
6055200703,55,0.023175781040000003
6055200400,55,0.0324245846104
6055201700,55,0.0501693821584
6055200802,55,0.0420497929774
6055201402,55,0.0267247405496
6055201403,55,0.00521589503683
6055201101,55,0.017959886003099997
6055201005,55,0.0159165456794
6055201401,55,0.0287143087595
6055201200,55,0.0373178469646
