N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
211,2449,,-121.4268272,38.49535957,0.060469347,0.095469681,0.199545512,1.0,1.0,1.0,0.35548454,0.889240506,0.958860759,0.825949367,0.887820513,0.813291139,0.971518987,0.82278481,0.851265823,0.487341772,0.447252747,0.92721519,0.542526422,0.852585259,0.413573435,0.697743194,0.683175641,0.542526422,0.378544118
222,2452,,-121.3991433,38.49568294,0.764499037,0.768996615,1.007462902,1.0,1.0,1.0,0.0,0.800632911,0.398734177,0.813291139,0.929487179,0.575949367,0.936708861,0.908227848,0.943037975,0.458860759,0.312087912,0.825949367,0.551082033,0.932893289,0.26660313,0.602066426,0.584787176,0.551082033,0.33178799
223,2394,,-121.3990071,38.48845093,0.554922926,0.555140454,0.639378461,1.0,1.0,1.0,0.0,0.800632911,0.398734177,0.813291139,0.929487179,0.575949367,0.936708861,0.908227848,0.943037975,0.458860759,0.312087912,0.825949367,0.551082033,0.932893289,0.312600321,0.579499428,0.56628681,0.551082033,0.319351723
227,2395,,-121.3897801,38.4885573,1.075060256,1.083370345,1.048780655,1.0,1.0,1.0,0.0,0.731012658,0.534810127,0.797468354,0.336538462,0.550632911,0.661392405,0.636075949,0.838607595,0.556962025,0.040659341,0.655063291,0.528434826,0.892189219,0.792636437,0.594639722,0.576679608,0.528434826,0.314228338
234,2946,,-121.391134,38.56087794,0.074000457,0.077659229,0.194197979,0.25,0.25,0.25,0.345857665,0.607594937,0.449367089,0.424050633,0.176282051,0.984177215,0.044303797,0.452531646,0.329113924,0.313291139,0.395604396,0.664556962,0.836940111,0.00660066,0.295495586,0.389297246,0.371910288,0.836940111,0.32581848
287,3253,,-121.4196721,38.60394912,0.042131071,0.100304318,0.117643178,1.0,1.0,1.0,0.260078567,0.939873418,0.462025316,0.335443038,0.71474359,0.841772152,0.863924051,0.886075949,0.452531646,0.819620253,0.82967033,0.537974684,0.536990438,0.845984598,0.881420546,0.709193732,0.70398046,0.536990438,0.380830252
288,3199,,-121.4195337,38.59671697,0.055592676,0.128246379,0.15939798,1.0,1.0,1.0,0.343237035,0.939873418,0.462025316,0.335443038,0.71474359,0.841772152,0.863924051,0.886075949,0.452531646,0.819620253,0.82967033,0.537974684,0.536990438,0.845984598,0.24608748,0.625022509,0.615375911,0.536990438,0.335631111
337,3475,,-121.3555101,38.63361897,0.135501596,0.142965544,0.173146512,1.0,1.0,1.0,0.451613652,0.063291139,0.936708861,0.370253165,0.182692308,0.037974684,0.003164557,0.060126582,0.784810127,0.46835443,0.147252747,0.170886076,0.918470055,0.894389439,0.428972713,0.376753886,0.377057878,0.918470055,0.346037163
338,3474,,-121.3647553,38.63351521,0.033659504,0.038873377,0.209579175,1.0,1.0,1.0,0.282112055,0.063291139,0.936708861,0.370253165,0.182692308,0.037974684,0.003164557,0.060126582,0.784810127,0.46835443,0.147252747,0.170886076,0.918470055,0.894389439,0.455808587,0.34372052,0.344289819,0.918470055,0.315697005
347,3368,,-121.3552457,38.61915444,0.109748842,0.119420448,0.253144017,1.0,1.0,1.0,0.482313307,0.075949367,0.64556962,0.050632911,0.28525641,0.047468354,0.227848101,0.493670886,0.952531646,0.515822785,0.340659341,0.101265823,0.778560644,0.756875688,0.389195425,0.40979289,0.422312097,0.778560644,0.319048617
353,3473,,-121.3740004,38.63341074,0.330934709,0.341447012,0.397585873,1.0,1.0,1.0,1.069967594,0.329113924,0.474683544,0.287974684,0.153846154,0.401898734,0.582278481,0.825949367,0.455696203,0.89556962,0.420879121,0.623417722,0.604428787,0.633663366,0.387941413,0.570461273,0.571655339,0.604428787,0.344803215
358,3472,,-121.3832456,38.63330557,0.072988089,0.091738114,0.238519473,1.0,1.0,1.0,0.403245676,0.443037975,0.601265823,0.034810127,0.663461538,0.041139241,0.373417722,0.556962025,0.686708861,0.724683544,0.679120879,0.363924051,0.654252642,0.777777778,0.39065008,0.496692514,0.499421036,0.654252642,0.32496239
396,3631,,-121.4668798,38.65402378,0.683119957,0.711272216,0.697660091,1.0,1.0,1.0,0.0,0.936708861,0.905063291,0.772151899,0.666666667,0.85443038,0.731012658,0.629746835,0.278481013,0.420886076,0.983516484,0.908227848,0.534474082,0.924092409,0.320826645,0.607449028,0.584723606,0.534474082,0.324665762
397,3574,,-121.4667367,38.6467916,0.481153823,0.518562624,0.520561222,1.0,1.0,1.0,0.240576911,0.936708861,0.905063291,0.772151899,0.666666667,0.85443038,0.731012658,0.629746835,0.278481013,0.420886076,0.983516484,0.908227848,0.534474082,0.924092409,0.826344302,0.676394585,0.665257697,0.534474082,0.361515375
398,3575,,-121.45749,38.64690314,0.047462683,0.088235541,0.177827608,1.0,1.0,1.0,0.313525832,0.936708861,0.905063291,0.772151899,0.666666667,0.85443038,0.731012658,0.629746835,0.278481013,0.420886076,0.983516484,0.908227848,0.534474082,0.924092409,0.904795345,0.693478459,0.684306502,0.534474082,0.370646263
418,3250,,-121.4473962,38.60362103,0.160612419,0.18647919,0.189447681,1.0,1.0,1.0,0.536539291,0.816455696,0.522151899,0.477848101,0.78525641,0.594936709,0.791139241,0.89556962,0.971518987,0.898734177,0.913186813,0.613924051,0.486663312,0.97909791,0.0,0.662106848,0.659950525,0.486663312,0.322223111
419,3249,,-121.4566376,38.60351026,0.187567976,0.194717891,0.198136894,1.0,1.0,1.0,0.580422761,0.816455696,0.522151899,0.477848101,0.78525641,0.594936709,0.791139241,0.89556962,0.971518987,0.898734177,0.913186813,0.613924051,0.486663312,0.97909791,0.670044141,0.746150674,0.752824413,0.486663312,0.363124158
421,3193,,-121.4749763,38.59605453,0.301193468,0.339671058,0.311238255,1.0,1.0,1.0,0.952102781,0.816455696,0.522151899,0.477848101,0.78525641,0.594936709,0.791139241,0.89556962,0.971518987,0.898734177,0.913186813,0.613924051,0.486663312,0.97909791,0.0,0.721042219,0.72277382,0.486663312,0.350904794
432,3462,,-121.4756955,38.63221506,0.048211142,0.097040838,0.116101786,1.0,1.0,1.0,0.261353766,0.952531646,0.863924051,0.5,0.737179487,0.96835443,0.759493671,0.594936709,0.297468354,0.544303797,0.945054945,0.806962025,0.526421741,0.720572057,0.370786517,0.635656809,0.619135612,0.526421741,0.334623564
438,3408,,-121.4755516,38.62498293,0.058003005,0.111893839,0.128700014,1.0,1.0,1.0,0.298596858,0.974683544,0.534810127,0.436708861,0.698717949,0.541139241,0.92721519,0.746835443,0.287974684,0.623417722,0.873626374,0.60443038,0.636638148,0.459845985,0.537520064,0.603522367,0.601002862,0.636638148,0.384225362
440,3296,,-121.5214744,38.60994717,0.267870928,0.300124231,0.286259597,1.0,1.0,1.0,0.854254755,0.670886076,0.455696203,0.556962025,0.849358974,0.92721519,0.221518987,0.449367089,0.113924051,0.21835443,0.532967033,0.974683544,0.62959235,0.03520352,0.876304173,0.525922408,0.520417897,0.62959235,0.331116725
455,3623,,-121.5408596,38.65310596,0.231055618,0.510280002,0.786334817,0.75,0.75,0.75,0.115527809,0.528481013,0.594936709,0.598101266,0.330128205,0.028481013,0.294303797,0.560126582,0.313291139,0.231012658,0.178021978,0.455696203,0.914947157,0.754675468,0.480838684,0.366737162,0.353576899,0.914947157,0.335545124
456,3622,,-121.550107,38.65298806,0.285276178,0.725349866,1.075664022,0.75,0.75,0.75,0.142638089,0.528481013,0.594936709,0.598101266,0.330128205,0.028481013,0.294303797,0.560126582,0.313291139,0.231012658,0.178021978,0.455696203,0.914947157,0.754675468,0.249799358,0.33706498,0.322090661,0.914947157,0.308396645
457,3566,,-121.5407093,38.64587388,0.370181966,0.49439437,0.508293713,0.75,0.75,0.75,0.648432252,0.528481013,0.594936709,0.598101266,0.330128205,0.028481013,0.294303797,0.560126582,0.313291139,0.231012658,0.178021978,0.455696203,0.914947157,0.754675468,0.649026886,0.433674807,0.431135264,0.914947157,0.396789531
458,3565,,-121.5499558,38.64575599,0.779912165,0.846874343,0.822064517,0.75,0.75,0.75,0.0,0.528481013,0.594936709,0.598101266,0.330128205,0.028481013,0.294303797,0.560126582,0.313291139,0.231012658,0.178021978,0.455696203,0.914947157,0.754675468,0.278591493,0.368527847,0.346537341,0.914947157,0.337183505
463,3456,,-121.5311642,38.6315269,0.160276502,0.531717593,0.770649459,0.75,0.75,0.75,0.080138251,0.629746835,0.658227848,0.879746835,0.067307692,0.417721519,0.708860759,0.363924051,0.03164557,0.142405063,0.667032967,0.525316456,0.76899849,0.500550055,0.784058989,0.440673127,0.441643138,0.76899849,0.338876969
474,3511,,-121.5220679,38.63887544,0.60270362,0.740062223,0.60916788,0.75,0.75,0.75,0.0,0.392405063,0.579113924,0.873417722,0.689102564,0.35443038,0.607594937,0.325949367,0.123417722,0.57278481,0.359340659,0.873417722,0.881731253,0.830583058,0.257223114,0.40739102,0.383865903,0.881731253,0.359209394
488,3294,,-121.5399583,38.60971362,0.980868722,0.980910994,1.044872536,1.0,1.0,1.0,0.0,0.560126582,0.582278481,0.544303797,0.724358974,0.39556962,0.462025316,0.920886076,0.009493671,0.117088608,0.6,0.689873418,0.920986412,0.346534653,0.317014446,0.405721757,0.385426469,0.920986412,0.373664225
489,3295,,-121.5307164,38.60983075,0.937505959,0.939949962,0.76460442,1.0,1.0,1.0,0.0,0.560126582,0.582278481,0.544303797,0.724358974,0.39556962,0.462025316,0.920886076,0.009493671,0.117088608,0.6,0.689873418,0.920986412,0.346534653,0.471358347,0.408223852,0.39179595,0.920986412,0.37596862
522,3859,,-121.5322101,38.68215168,0.424042074,0.387132908,0.540806309,0.75,0.75,0.75,0.608381237,0.158227848,0.984177215,0.886075949,0.625,0.075949367,0.512658228,0.066455696,0.234177215,0.417721519,0.242857143,0.534810127,0.911424258,0.376237624,0.377658507,0.408551756,0.405421265,0.911424258,0.372363981
533,3801,,-121.5228105,38.67503606,0.168528256,0.258032012,0.370868427,0.75,1.0,0.75,0.797428695,0.424050633,0.920886076,0.762658228,0.634615385,0.139240506,0.541139241,0.012658228,0.069620253,0.028481013,0.528571429,0.202531646,0.994464016,0.492849285,0.631520867,0.395627913,0.413622315,0.994464016,0.393437723
534,3743,,-121.5134127,38.66791972,0.151045096,0.223851393,0.267090961,1.0,1.0,1.0,0.64198745,0.424050633,0.920886076,0.762658228,0.634615385,0.139240506,0.541139241,0.012658228,0.069620253,0.028481013,0.487912088,0.202531646,0.925012582,0.260726073,0.493780096,0.375827825,0.387255702,0.925012582,0.347645467
535,3742,,-121.5226619,38.66780391,0.102209807,0.294875617,0.299464973,0.75,1.0,1.0,0.696550397,0.424050633,0.920886076,0.762658228,0.634615385,0.139240506,0.541139241,0.012658228,0.069620253,0.028481013,0.487912088,0.202531646,0.925012582,0.260726073,0.724819422,0.368458332,0.388542457,0.925012582,0.340828593
536,3862,,-121.504457,38.68249918,0.086430528,0.617626026,0.57488209,0.75,0.75,0.25,0.043215264,0.509493671,0.908227848,0.870253165,0.641025641,0.129746835,0.892405063,0.607594937,0.136075949,0.155063291,0.184615385,0.851265823,0.687468546,0.220022002,0.823786116,0.495843422,0.481331623,0.687468546,0.340876756
562,3691,,-121.4485259,38.66147839,0.091435149,0.101375646,0.112718912,1.0,1.0,1.0,0.305529707,0.689873418,0.443037975,0.626582278,0.676282051,0.443037975,0.712025316,0.291139241,0.174050633,0.082278481,0.850549451,0.360759494,0.869149472,0.792079208,0.306530899,0.426154721,0.432737715,0.869149472,0.37039215
583,3925,,-121.4583435,38.69029647,0.119509781,0.134806879,0.173628981,1.0,1.0,1.0,0.42794564,0.715189873,0.515822785,0.21835443,0.294871795,0.746835443,0.234177215,0.411392405,0.161392405,0.382911392,0.849450549,0.696202532,0.759436336,0.424642464,0.318519262,0.460638896,0.449742978,0.759436336,0.349825915
611,3818,,-121.3655543,38.67690903,0.539381572,0.520158593,0.53441278,1.0,1.0,1.0,0.0,0.636075949,0.5,0.341772152,0.58974359,0.651898734,0.626582278,0.683544304,0.579113924,0.522151899,0.815384615,0.863924051,0.660291897,0.321232123,0.789727127,0.591785799,0.584939414,0.660291897,0.390751368
624,3936,,-121.3565684,38.69147758,0.20329065,0.227509092,0.272956228,1.0,1.0,1.0,0.70375597,0.632911392,0.401898734,0.528481013,0.506410256,0.952531646,0.632911392,0.60443038,0.534810127,0.575949367,0.813186813,0.898734177,0.485153498,0.289328933,0.748796148,0.644226031,0.647325516,0.485153498,0.312548512
625,3878,,-121.356436,38.68424521,0.427692577,0.483427353,0.486130353,1.0,1.0,1.0,1.397250283,0.632911392,0.401898734,0.528481013,0.506410256,0.952531646,0.632911392,0.60443038,0.534810127,0.575949367,0.974725275,0.898734177,0.53397081,0.473047305,0.486607143,0.706730821,0.718073393,0.53397081,0.377373629
632,4102,,-121.3939861,38.71275504,0.094860203,0.114983501,0.123471427,1.0,1.0,1.0,0.333315131,0.35443038,0.199367089,0.512658228,0.169871795,0.889240506,0.765822785,0.180379747,0.155063291,0.306962025,0.982417582,0.810126582,0.72924006,0.746974697,0.375200642,0.510980356,0.509405769,0.72924006,0.372627345
633,4048,,-121.3845958,38.70562865,0.120106625,0.119933202,0.151292176,1.0,1.0,1.0,0.391332003,0.35443038,0.199367089,0.512658228,0.169871795,0.889240506,0.765822785,0.180379747,0.155063291,0.306962025,0.982417582,0.810126582,0.72924006,0.746974697,0.520967095,0.546608673,0.546099679,0.72924006,0.398608942
634,4161,,-121.3385861,38.72061285,1.179088568,1.22190732,1.332826639,1.0,1.0,1.0,0.0,0.246835443,0.981012658,0.575949367,0.858974359,0.829113924,0.636075949,0.075949367,0.17721519,0.053797468,0.469230769,0.300632911,0.930548566,0.597359736,0.766302167,0.405071216,0.406794707,0.930548566,0.376938439
635,4162,,-121.32933,38.72071462,1.001131277,1.003466329,1.009596854,1.0,1.0,1.0,0.0,0.246835443,0.981012658,0.575949367,0.858974359,0.829113924,0.636075949,0.075949367,0.17721519,0.053797468,0.469230769,0.300632911,0.930548566,0.597359736,0.751655297,0.411859945,0.412338159,0.930548566,0.383255681
637,4108,,-121.3384554,38.71338041,0.8672499,0.816707084,0.805269285,1.0,1.0,1.0,0.0,0.246835443,0.981012658,0.575949367,0.858974359,0.829113924,0.636075949,0.075949367,0.17721519,0.053797468,0.469230769,0.300632911,0.930548566,0.597359736,0.279745185,0.357267834,0.351789162,0.930548566,0.33245507
638,4053,,-121.3383248,38.70614798,0.477982253,0.584477295,0.638214711,1.0,1.0,1.0,0.238991127,0.246835443,0.981012658,0.575949367,0.858974359,0.829113924,0.636075949,0.075949367,0.17721519,0.053797468,0.717582418,0.300632911,0.76497232,0.730473047,0.537520064,0.440078488,0.444428754,0.76497232,0.336647862
656,4158,,-121.3663542,38.72030331,1.127032723,1.132192474,1.138986145,1.0,1.0,1.0,0.0,0.515822785,0.89556962,0.53164557,0.179487179,0.544303797,0.734177215,0.443037975,0.632911392,0.246835443,0.521978022,0.556962025,0.651736286,0.728272827,0.944823435,0.575492425,0.574505374,0.651736286,0.375069296
659,4159,,-121.3570982,38.7204072,1.204619604,1.244700434,1.300588742,1.0,1.0,1.0,0.0,0.142405063,0.632911392,0.284810127,0.128205128,0.60443038,0.430379747,0.414556962,0.227848101,0.278481013,0.749450549,0.791139241,0.838449925,0.156215622,0.903039727,0.466121808,0.462197498,0.838449925,0.390819795
660,4160,,-121.3478422,38.72051038,1.455853201,1.475870452,1.51854465,1.0,1.0,1.0,0.0,0.142405063,0.632911392,0.284810127,0.128205128,0.60443038,0.430379747,0.414556962,0.227848101,0.278481013,0.749450549,0.791139241,0.838449925,0.156215622,0.795595907,0.419544237,0.418532186,0.838449925,0.351766834
662,4106,,-121.3569657,38.71317478,0.755877573,0.783222097,0.832325044,1.0,1.0,1.0,0.0,0.139240506,0.962025316,0.806962025,0.205128205,0.835443038,0.82278481,0.284810127,0.132911392,0.408227848,0.741758242,0.867088608,0.821841973,0.350935094,0.302166934,0.476981755,0.462483275,0.821841973,0.392003626
663,4052,,-121.347579,38.70604552,0.912329249,0.945453158,0.95287241,1.0,1.0,1.0,0.0,0.139240506,0.962025316,0.806962025,0.205128205,0.835443038,0.82278481,0.284810127,0.132911392,0.408227848,0.741758242,0.867088608,0.821841973,0.350935094,0.302166934,0.476981755,0.462483275,0.821841973,0.392003626
684,3646,,-121.3281629,38.655623,0.025934515,0.038239832,0.155780204,1.0,1.0,1.0,0.219954551,0.436708861,0.943037975,0.0,0.701923077,0.10443038,0.386075949,0.439873418,0.034810127,0.768987342,0.598901099,0.452531646,0.684952189,0.876787679,0.659309791,0.492539984,0.47769126,0.684952189,0.33736634
689,3423,,-121.3368892,38.62659209,0.454501122,0.468262331,0.493544968,1.0,1.0,1.0,1.416308421,0.151898734,0.705696203,0.056962025,0.830128205,0.376582278,0.158227848,0.522151899,0.689873418,0.712025316,0.403296703,0.528481013,0.562154001,0.357535754,0.717546148,0.550207424,0.567610409,0.562154001,0.309301305
696,3261,,-121.3457399,38.60479298,0.356869436,0.372511076,0.395308859,1.0,1.0,1.0,1.124689372,0.148734177,0.57278481,0.39556962,0.432692308,0.132911392,0.110759494,0.303797468,0.753164557,0.784810127,0.4,0.066455696,0.839456467,0.619361936,0.461426565,0.43618859,0.458161352,0.839456467,0.366161332
697,3207,,-121.3456087,38.59756075,0.119326723,0.147578346,0.133324585,0.25,0.25,0.25,0.400229654,0.148734177,0.57278481,0.39556962,0.432692308,0.132911392,0.110759494,0.303797468,0.753164557,0.784810127,0.4,0.066455696,0.839456467,0.619361936,0.304875602,0.37610427,0.381726867,0.839456467,0.315723162
700,3208,,-121.336368,38.59766305,0.371637028,0.45080874,0.471435266,0.25,0.25,0.25,1.293881034,0.148734177,0.57278481,0.39556962,0.432692308,0.132911392,0.110759494,0.303797468,0.753164557,0.784810127,0.20989011,0.066455696,0.795671867,0.550055006,0.389195425,0.459148537,0.47572851,0.795671867,0.365331573
718,3592,,-121.300292,38.64869143,0.433874525,0.449929631,0.448164269,0.25,1.0,0.25,1.331968424,0.069620253,0.648734177,0.300632911,0.977564103,0.189873418,0.167721519,0.25,0.569620253,0.746835443,0.217582418,0.313291139,0.843482637,0.397139714,0.40625,0.448477897,0.462093989,0.843482637,0.378283319
720,3534,,-121.3094114,38.64135953,0.328739624,0.345569621,0.349689036,1.0,1.0,1.0,1.023998281,0.069620253,0.648734177,0.300632911,0.977564103,0.189873418,0.167721519,0.25,0.569620253,0.746835443,0.217582418,0.313291139,0.843482637,0.397139714,0.312600321,0.410301189,0.417812166,0.843482637,0.346081929
721,3590,,-121.3187862,38.64849162,0.033463828,0.062845206,0.183528988,0.25,0.25,0.25,0.279838022,0.240506329,0.42721519,0.113924051,0.900641026,0.158227848,0.193037975,0.183544304,0.949367089,0.639240506,0.26043956,0.253164557,0.89229995,0.331133113,0.4179374,0.377671912,0.384717585,0.89229995,0.336996628
