N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
199,2445,,-121.4637386,38.49491855,0.13542137,0.143160717,0.152060333,1.0,1.0,1.0,0.43064242,0.5,0.778481013,0.952531646,0.086538462,0.965189873,0.952531646,0.92721519,0.920886076,0.816455696,0.291208791,0.797468354,0.613990941,0.799779978,0.692114767,0.691337221,0.685646415,0.613990941,0.424474791
200,2387,,-121.4635961,38.48768662,0.344880784,0.361716602,0.391389784,1.0,1.0,1.0,1.097987171,0.5,0.778481013,0.952531646,0.086538462,0.965189873,0.952531646,0.92721519,0.920886076,0.816455696,0.291208791,0.797468354,0.613990941,0.799779978,0.358095907,0.772364535,0.765572891,0.613990941,0.474224828
205,2389,,-121.4451422,38.48790851,0.1324773,0.125802865,0.206075901,1.0,1.0,1.0,0.464356066,0.873417722,0.734177215,0.721518987,0.384615385,0.525316456,0.721518987,0.496835443,0.601265823,0.221518987,0.901098901,0.553797468,0.753900352,0.392739274,0.698384831,0.600007275,0.610958725,0.753900352,0.452345696
208,2332,,-121.4357755,38.48078645,0.343408886,0.352425996,0.457519354,1.0,1.0,1.0,1.153354236,0.905063291,0.661392405,0.629746835,0.429487179,0.715189873,0.958860759,0.506329114,0.82278481,0.952531646,0.625274725,0.591772152,0.679416205,0.734873487,0.758126003,0.749963203,0.767010191,0.679416205,0.509537154
212,2450,,-121.4175992,38.49546806,0.054429053,0.108609975,0.165583324,1.0,1.0,1.0,0.328622353,0.889240506,0.958860759,0.825949367,0.887820513,0.813291139,0.971518987,0.82278481,0.851265823,0.487341772,0.447252747,0.92721519,0.542526422,0.852585259,0.694121188,0.755301682,0.740409968,0.542526422,0.409771119
213,2392,,-121.4174613,38.48823608,0.159476576,0.179597663,0.230127589,1.0,1.0,1.0,0.569201828,0.889240506,0.958860759,0.825949367,0.887820513,0.813291139,0.971518987,0.82278481,0.851265823,0.487341772,0.712087912,0.92721519,0.548062406,0.357535754,0.903741974,0.756730477,0.761025707,0.548062406,0.414735526
285,3252,,-121.4289135,38.60384046,0.29041658,0.30533735,0.414451819,1.0,1.0,1.0,1.01020575,0.939873418,0.462025316,0.335443038,0.71474359,0.841772152,0.863924051,0.886075949,0.452531646,0.819620253,0.878021978,0.537974684,0.63764469,0.96259626,0.289576645,0.694447827,0.696674156,0.63764469,0.44281097
289,3254,,-121.4104307,38.60405707,0.279805084,0.287296667,0.364519602,1.0,1.0,1.0,0.931621353,0.75,0.506329114,0.231012658,0.740384615,0.481012658,0.693037975,0.946202532,0.791139241,0.908227848,0.687912088,0.699367089,0.650226472,0.815181518,0.466141653,0.725885063,0.724547856,0.650226472,0.471989684
400,3632,,-121.4576322,38.65413533,0.460639763,0.460647588,0.527560606,1.0,1.0,1.0,0.690965513,0.936708861,0.905063291,0.772151899,0.666666667,0.85443038,0.731012658,0.629746835,0.278481013,0.420886076,0.816483516,0.908227848,0.662304982,0.314631463,0.389195425,0.613036968,0.605654548,0.662304982,0.406017438
427,3459,,-121.50343,38.63187415,0.325831591,0.329624059,0.329675847,1.0,1.0,1.0,0.985131497,0.952531646,0.863924051,0.5,0.737179487,0.96835443,0.759493671,0.594936709,0.297468354,0.544303797,0.953846154,0.806962025,0.755913437,0.711771177,0.96584069,0.782124655,0.783251437,0.755913437,0.591218536
429,3515,,-121.4850852,38.63933426,0.3485926,0.35381642,0.489548568,1.0,1.0,1.0,1.191957588,0.952531646,0.863924051,0.5,0.737179487,0.96835443,0.759493671,0.594936709,0.297468354,0.544303797,0.826373626,0.806962025,0.788626069,0.465346535,0.296448636,0.666811253,0.666372001,0.788626069,0.525864738
430,3460,,-121.4941852,38.63198849,0.311350952,0.326117636,0.33315461,1.0,1.0,1.0,0.970623198,0.952531646,0.863924051,0.5,0.737179487,0.96835443,0.759493671,0.594936709,0.297468354,0.544303797,0.826373626,0.806962025,0.788626069,0.465346535,0.26850923,0.6464596,0.641813139,0.788626069,0.509814893
431,3461,,-121.4849404,38.63210213,0.312568079,0.33685557,0.345042891,1.0,1.0,1.0,0.99446654,0.952531646,0.863924051,0.5,0.737179487,0.96835443,0.759493671,0.594936709,0.297468354,0.544303797,0.826373626,0.806962025,0.788626069,0.465346535,0.651284109,0.70376041,0.702963925,0.788626069,0.555003806
433,3354,,-121.4846508,38.6176379,0.342232575,0.348788966,0.407637356,1.0,1.0,1.0,1.098658897,0.974683544,0.534810127,0.436708861,0.698717949,0.541139241,0.92721519,0.746835443,0.287974684,0.623417722,0.948351648,0.60443038,0.793658782,0.276127613,0.636035313,0.68117693,0.695310882,0.793658782,0.540622053
444,3404,,-121.5125272,38.62452702,0.152616998,0.153379554,0.160137831,1.0,1.0,1.0,0.466134383,0.917721519,0.82278481,0.408227848,0.134615385,0.825949367,0.42721519,0.632911392,0.436708861,0.655063291,0.931868132,0.946202532,0.815802718,0.083608361,0.738111958,0.648766535,0.639065485,0.815802718,0.529265502
445,3351,,-121.5123798,38.61729495,0.180369816,0.185441504,0.231245878,1.0,1.0,1.0,0.597057198,0.917721519,0.82278481,0.408227848,0.134615385,0.825949367,0.42721519,0.632911392,0.436708861,0.655063291,0.931868132,0.946202532,0.815802718,0.083608361,0.72657504,0.649017805,0.642518714,0.815802718,0.529470489
447,3352,,-121.5031368,38.61740997,0.183112861,0.191887877,0.281934992,1.0,1.0,1.0,0.65693573,0.89556962,0.268987342,0.458860759,0.211538462,0.610759494,0.164556962,0.575949367,0.759493671,0.753164557,0.746153846,0.294303797,0.745848012,0.316831683,0.656099518,0.550376822,0.559310131,0.745848012,0.410497459
452,3353,,-121.4938938,38.61752429,0.208544306,0.229496587,0.239593044,1.0,1.0,1.0,0.677633938,0.924050633,0.89556962,0.303797468,0.275641026,0.848101266,0.496835443,0.462025316,0.449367089,0.844936709,0.8,0.506329114,0.715148465,0.165016502,0.282102729,0.580602785,0.576039028,0.715148465,0.41521719
453,3300,,-121.4845061,38.61040581,0.168339012,0.171641805,0.202537124,1.0,1.0,1.0,0.54251794,0.924050633,0.89556962,0.303797468,0.275641026,0.848101266,0.496835443,0.462025316,0.449367089,0.844936709,0.892307692,0.506329114,0.735782587,0.652365237,0.42475923,0.614860865,0.608719071,0.735782587,0.452403918
454,3299,,-121.4937482,38.6102922,0.185978123,0.183199558,0.231966823,1.0,1.0,1.0,0.601144504,0.924050633,0.89556962,0.303797468,0.275641026,0.848101266,0.496835443,0.462025316,0.449367089,0.844936709,0.892307692,0.506329114,0.735782587,0.652365237,0.955256822,0.702363196,0.701239056,0.735782587,0.516786609
464,3510,,-121.5313135,38.63875897,0.272981525,0.340054283,0.34174672,0.75,0.75,0.75,0.954782528,0.629746835,0.658227848,0.879746835,0.067307692,0.417721519,0.708860759,0.363924051,0.03164557,0.142405063,0.583516484,0.525316456,0.8686462,0.629262926,0.457664526,0.485272171,0.493253829,0.8686462,0.421529827
476,3512,,-121.5128223,38.6389912,0.285903314,0.275372745,0.416077001,1.0,1.0,1.0,0.97735306,0.392405063,0.579113924,0.873417722,0.689102564,0.35443038,0.607594937,0.325949367,0.123417722,0.57278481,0.359340659,0.873417722,0.881731253,0.830583058,0.808386838,0.596602826,0.590823563,0.881731253,0.526043358
477,3458,,-121.5126747,38.63175911,0.389073772,0.39549666,0.45186904,1.0,1.0,1.0,1.236439472,0.392405063,0.579113924,0.873417722,0.689102564,0.35443038,0.607594937,0.325949367,0.123417722,0.57278481,0.359340659,0.873417722,0.881731253,0.830583058,0.26660313,0.513883877,0.510788097,0.881731253,0.453107475
524,3800,,-121.5320606,38.67491953,0.094032075,0.378227358,0.490204225,0.75,0.75,0.75,0.962463658,0.158227848,0.984177215,0.886075949,0.625,0.075949367,0.512658228,0.066455696,0.234177215,0.417721519,0.242857143,0.534810127,0.911424258,0.376237624,0.889145265,0.500084829,0.508955202,0.911424258,0.455789444
531,3802,,-121.5135603,38.67515188,0.131109595,0.277996551,0.341251404,0.75,1.0,1.0,0.750357551,0.424050633,0.920886076,0.762658228,0.634615385,0.139240506,0.541139241,0.012658228,0.069620253,0.028481013,0.528571429,0.202531646,0.994464016,0.492849285,0.917335474,0.434497147,0.454098864,0.994464016,0.432091777
537,3803,,-121.5043102,38.67526699,0.379794031,0.439147292,0.471171909,1.0,0.75,0.75,1.290113232,0.509493671,0.908227848,0.870253165,0.641025641,0.129746835,0.892405063,0.607594937,0.136075949,0.155063291,0.30989011,0.851265823,0.77302466,0.381738174,0.753059791,0.559174983,0.571994245,0.77302466,0.432256051
539,3744,,-121.5041634,38.66803482,0.039967516,0.29724815,0.304423451,0.75,1.0,1.0,0.641639117,0.67721519,0.952531646,0.803797468,0.637820513,0.313291139,0.544303797,0.996835443,0.066455696,0.227848101,0.581318681,0.648734177,0.891293407,0.561056106,0.733597512,0.592397478,0.581121589,0.891293407,0.527999967
540,3685,,-121.5040167,38.66080266,0.083997096,0.095961349,0.200091071,0.25,0.75,1.0,0.380049517,0.67721519,0.952531646,0.803797468,0.637820513,0.313291139,0.544303797,0.996835443,0.066455696,0.227848101,0.581318681,0.648734177,0.891293407,0.561056106,0.402237159,0.510278234,0.493208189,0.891293407,0.454807626
589,3984,,-121.4492328,38.69763965,0.050812021,0.053697379,0.104815852,1.0,1.0,1.0,0.209325252,0.626582278,0.430379747,0.069620253,0.416666667,0.221518987,0.284810127,0.563291139,0.987341772,0.199367089,0.942857143,0.870253165,0.738298943,0.561056106,0.685443419,0.548069274,0.554718624,0.738298943,0.404638966
591,3757,,-121.3839204,38.66946695,0.076227594,0.112774066,0.120398506,1.0,1.0,1.0,0.309400165,0.721518987,0.582278481,0.161392405,0.487179487,0.82278481,0.598101266,0.838607595,0.901898734,0.797468354,0.740659341,0.984177215,0.635631605,0.584158416,0.402237159,0.650380159,0.638788828,0.635631605,0.413402185
592,3758,,-121.3746707,38.66957217,0.438797411,0.564141249,0.454338115,1.0,1.0,1.0,0.669851644,0.721518987,0.582278481,0.161392405,0.487179487,0.82278481,0.598101266,0.838607595,0.901898734,0.797468354,0.740659341,0.984177215,0.635631605,0.584158416,0.901735554,0.767636273,0.764678237,0.635631605,0.487933877
605,3876,,-121.374939,38.68403684,0.222508302,0.230268929,0.214466856,1.0,1.0,1.0,0.667244086,0.810126582,0.775316456,0.319620253,0.490384615,0.123417722,0.705696203,0.670886076,0.655063291,0.32278481,0.98021978,0.632911392,0.732762959,0.165016502,0.785463483,0.603369468,0.624101142,0.732762959,0.442126797
610,3877,,-121.3656875,38.68414138,0.184083422,0.187286159,0.274236837,1.0,1.0,1.0,0.645606418,0.636075949,0.5,0.341772152,0.58974359,0.651898734,0.626582278,0.683544304,0.579113924,0.522151899,0.815384615,0.863924051,0.660291897,0.321232123,0.706460674,0.623021226,0.627500453,0.660291897,0.411375867
613,3992,,-121.3752074,38.69850155,0.347071246,0.379407784,0.38968328,1.0,1.0,1.0,1.11616231,0.819620253,0.974683544,0.332278481,0.419871795,0.863924051,0.803797468,0.617088608,0.556962025,0.696202532,0.923076923,0.958860759,0.690991444,0.195819582,0.746789727,0.749141941,0.757819919,0.690991444,0.517650672
614,3993,,-121.3659541,38.69860611,0.140480802,0.137990026,0.158460533,1.0,1.0,1.0,0.436931361,0.819620253,0.974683544,0.332278481,0.419871795,0.863924051,0.803797468,0.617088608,0.556962025,0.696202532,0.923076923,0.958860759,0.690991444,0.195819582,0.910262841,0.734221674,0.730796245,0.690991444,0.507340895
641,3760,,-121.3561713,38.66978051,0.152814267,0.170355289,0.19602947,1.0,1.0,1.0,0.519199026,0.762658228,0.332278481,0.360759494,0.727564103,0.949367089,0.870253165,0.955696203,0.617088608,0.889240506,0.659340659,0.639240506,0.599899346,0.506050605,0.864666934,0.709570376,0.709834342,0.599899346,0.425670804
642,3759,,-121.365421,38.66967669,0.190073159,0.228311417,0.206423362,1.0,1.0,1.0,0.624807938,0.762658228,0.332278481,0.360759494,0.727564103,0.949367089,0.870253165,0.955696203,0.617088608,0.889240506,0.659340659,0.639240506,0.599899346,0.506050605,0.996839888,0.751685586,0.753125077,0.599899346,0.450935692
649,4105,,-121.3662208,38.7130709,0.629790762,0.634131544,0.641679969,1.0,1.0,1.0,0.0,0.221518987,0.873417722,0.522151899,0.21474359,0.477848101,0.800632911,0.664556962,0.642405063,0.465189873,0.742857143,0.778481013,0.88827378,0.762376238,0.0,0.507548429,0.495197024,0.88827378,0.450841961
650,4050,,-121.3660875,38.7058385,0.151763759,0.153997015,0.163896246,1.0,1.0,1.0,0.46965702,0.221518987,0.873417722,0.522151899,0.21474359,0.477848101,0.800632911,0.664556962,0.642405063,0.465189873,0.742857143,0.778481013,0.88827378,0.762376238,0.713633628,0.620425138,0.6260116,0.88827378,0.551107383
651,4049,,-121.3753417,38.70573393,0.125756074,0.142134693,0.147502739,1.0,1.0,1.0,0.415393505,0.221518987,0.873417722,0.522151899,0.21474359,0.477848101,0.800632911,0.664556962,0.642405063,0.465189873,0.742857143,0.778481013,0.88827378,0.762376238,0.975672151,0.649057136,0.656691837,0.88827378,0.576540435
655,4157,,-121.3756102,38.72019872,0.967417079,0.998571253,0.856379527,1.0,1.0,1.0,0.0,0.515822785,0.89556962,0.53164557,0.179487179,0.544303797,0.734177215,0.443037975,0.632911392,0.246835443,0.669230769,0.556962025,0.897332662,0.411441144,0.535664125,0.496691439,0.498461208,0.897332662,0.445697451
664,4051,,-121.3568333,38.70594236,0.422181398,0.441182051,0.438446916,1.0,1.0,1.0,1.301810365,0.139240506,0.962025316,0.806962025,0.205128205,0.835443038,0.82278481,0.284810127,0.132911392,0.408227848,0.331868132,0.867088608,0.714141922,0.766776678,0.43062801,0.579751146,0.58004182,0.714141922,0.414024598
692,3369,,-121.3460023,38.61925748,0.12350481,0.136667316,0.277793119,1.0,1.0,1.0,0.537965245,0.325949367,0.889240506,0.123417722,0.371794872,0.756329114,0.363924051,0.787974684,0.629746835,0.588607595,0.641758242,0.57278481,0.753397081,0.146314631,0.484801364,0.541048779,0.539443974,0.753397081,0.407624571
766,4166,,-121.2923053,38.72111463,0.09689888,0.108614985,0.17178731,1.0,1.0,1.0,0.377301175,0.493670886,0.379746835,0.310126582,0.480769231,0.67721519,0.332278481,0.39556962,0.794303797,0.139240506,0.697802198,0.911392405,0.817815803,0.677667767,0.370786517,0.509616393,0.506091794,0.817815803,0.41677234
768,4112,,-121.3014345,38.7137832,0.479485978,0.475967671,0.489955619,1.0,1.0,1.0,1.445409268,0.493670886,0.379746835,0.310126582,0.480769231,0.67721519,0.332278481,0.39556962,0.794303797,0.139240506,0.697802198,0.911392405,0.817815803,0.677667767,0.511587079,0.609865624,0.626551147,0.817815803,0.498757745
791,4111,,-121.3106897,38.71368356,0.495199524,0.520841116,0.523969309,1.0,1.0,1.0,0.247599762,0.696202532,0.712025316,0.566455696,0.942307692,0.433544304,0.196202532,0.715189873,0.408227848,0.123417722,0.552747253,0.882911392,0.794665325,0.556655666,0.79980939,0.533018449,0.516901708,0.794665325,0.423571279
810,3941,,-121.310306,38.69198622,0.318697092,0.359726483,0.365414082,1.0,1.0,1.0,1.043837657,0.047468354,0.481012658,0.101265823,0.993589744,0.338607595,0.056962025,0.930379747,0.908227848,0.268987342,0.647252747,0.335443038,0.790135883,0.114411441,0.957865169,0.536103334,0.563479324,0.790135883,0.423594481
838,4059,,-121.2827986,38.70674787,0.412249129,0.4247029,0.427042899,1.0,1.0,1.0,1.263994928,0.569620253,0.303797468,0.294303797,0.983974359,0.775316456,0.458860759,0.370253165,0.778481013,0.291139241,0.937362637,0.844936709,0.749370911,0.623762376,0.39065008,0.606977853,0.626015744,0.749370911,0.454851547
839,4002,,-121.2826734,38.69951539,0.407845575,0.432089535,0.43610433,1.0,1.0,1.0,1.27603944,0.569620253,0.303797468,0.294303797,0.983974359,0.775316456,0.458860759,0.370253165,0.778481013,0.291139241,0.937362637,0.844936709,0.749370911,0.623762376,0.318519262,0.60507719,0.622725326,0.749370911,0.453427245
898,3842,,-121.1435329,38.67920603,0.480246841,0.42073586,0.434430606,1.0,0.25,0.25,1.335413307,0.297468354,0.794303797,0.132911392,0.733974359,0.082278481,0.07278481,0.367088608,0.012658228,0.737341772,0.631868132,0.17721519,0.906894816,0.815181518,0.533657705,0.460260493,0.47092979,0.906894816,0.417407855
1181,2854,,-121.2800496,38.54763626,1.482953524,1.494271229,1.497420736,0.5,0.5,1.0,0.0,0.224683544,0.405063291,0.651898734,0.865384615,0.234177215,0.484177215,0.5,0.370253165,0.67721519,0.650549451,0.284810127,0.924006039,0.456545655,0.745335072,0.448146984,0.450107867,0.924006039,0.414090519
1190,3268,,-121.2810479,38.60549435,0.218310417,0.205688613,0.256529394,1.0,1.0,1.0,0.680528423,0.734177215,0.591772152,0.246835443,0.496794872,0.17721519,0.613924051,0.341772152,0.528481013,0.743670886,0.540659341,0.291139241,0.734776044,0.872387239,0.683938604,0.562408849,0.571612352,0.734776044,0.413244549
1204,3005,,-121.32661,38.56883575,0.372919968,0.377692773,0.420174919,1.0,1.0,1.0,1.17078766,0.28164557,0.294303797,0.496835443,0.91025641,0.626582278,0.680379747,0.357594937,0.841772152,0.107594937,0.627472527,0.25,0.771011575,0.676567657,0.748796148,0.562005027,0.599357955,0.771011575,0.433312381
1218,2954,,-121.3172444,38.5617044,0.175356138,0.208306436,0.218088835,1.0,1.0,1.0,0.601751409,0.563291139,0.601265823,0.452531646,0.884615385,0.582278481,0.841772152,0.579113924,0.889240506,0.642405063,0.623076923,0.566455696,0.724207348,0.786578658,0.0,0.566140246,0.569526162,0.724207348,0.410002926
1258,2897,,-121.3632928,38.55396101,0.355794604,0.367716851,0.313005912,1.0,1.0,1.0,1.036517367,0.512658228,0.784810127,0.484177215,0.112179487,0.977848101,0.313291139,0.436708861,0.300632911,0.579113924,0.586813187,0.392405063,0.750377453,0.151815182,0.546498796,0.562444267,0.563444503,0.750377453,0.422045497
1305,1848,,-121.3884287,38.41623765,2.938786725,2.937258113,2.838818469,1.0,1.0,1.0,0.0,0.610759494,0.879746835,0.262658228,0.705128205,0.490506329,0.082278481,0.313291139,0.958860759,0.658227848,0.334065934,0.370253165,0.895822849,0.887788779,0.441161717,0.462560014,0.450076478,0.895822849,0.414371829
1306,1903,,-121.3885637,38.42346958,2.464486512,2.467010757,2.605501144,1.0,1.0,1.0,0.0,0.610759494,0.879746835,0.262658228,0.705128205,0.490506329,0.082278481,0.313291139,0.958860759,0.658227848,0.334065934,0.370253165,0.895822849,0.887788779,0.441161717,0.462560014,0.450076478,0.895822849,0.414371829
1307,1849,,-121.3792105,38.41634322,3.12108339,3.129648069,3.260180057,1.0,1.0,1.0,0.0,0.610759494,0.879746835,0.262658228,0.705128205,0.490506329,0.082278481,0.313291139,0.958860759,0.658227848,0.334065934,0.370253165,0.895822849,0.887788779,0.702046549,0.523180626,0.510185145,0.895822849,0.468677159
1315,1687,,-121.3695928,38.39475229,4.694340173,4.699850291,4.83442988,1.0,1.0,1.0,0.0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.761538462,0.215189873,0.763965778,0.797579758,0.651284109,0.53648441,0.530215493,0.763965778,0.409855729
1325,2226,,-121.3709255,38.46707188,1.047744853,1.064444866,1.123023181,1.0,1.0,1.0,0.0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.210989011,0.503164557,0.90840463,0.556655666,0.41111557,0.443255793,0.427310881,0.90840463,0.402655615
1326,2227,,-121.361701,38.46717611,1.54434513,1.559051549,1.596532129,1.0,1.0,1.0,0.0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.210989011,0.503164557,0.90840463,0.556655666,0.770967095,0.476619926,0.466250476,0.90840463,0.432963747
1327,2174,,-121.3615685,38.4599441,1.665916015,1.692105932,1.796098704,1.0,1.0,1.0,0.0,0.522151899,0.825949367,0.958860759,0.298076923,0.370253165,0.825949367,0.287974684,0.205696203,0.367088608,0.105494505,0.351265823,0.885757423,0.750275028,0.823786116,0.465194872,0.456494911,0.885757423,0.412049811
1352,2280,,-121.3895096,38.4740933,0.083702696,0.094850919,0.321893223,1.0,1.0,1.0,0.500446838,0.64556962,0.810126582,0.911392405,0.041666667,0.816455696,0.753164557,0.348101266,0.398734177,0.151898734,0.315384615,0.71835443,0.84046301,0.308030803,0.636035313,0.554890517,0.548564993,0.84046301,0.466364954
1354,2224,,-121.3893744,38.46686131,0.145302681,0.188821702,0.42135188,1.0,1.0,1.0,0.755476263,0.64556962,0.810126582,0.911392405,0.041666667,0.816455696,0.753164557,0.348101266,0.398734177,0.151898734,0.315384615,0.71835443,0.84046301,0.308030803,0.899578652,0.578342637,0.583130277,0.84046301,0.486075594
1357,2117,,-121.4075492,38.45218402,0.299723704,0.341609145,0.460105535,1.0,1.0,1.0,1.101438384,0.398734177,1.0,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.349450549,0.787974684,0.848012079,0.491749175,0.0,0.563181276,0.553524991,0.848012079,0.477584524
1358,2066,,-121.3981906,38.44505909,0.885089011,0.893087727,1.025209051,1.0,1.0,1.0,0.0,0.398734177,1.0,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.349450549,0.787974684,0.848012079,0.491749175,0.649026886,0.487597221,0.475136132,0.848012079,0.413488333
1359,2118,,-121.3983267,38.45229104,0.472141738,0.508498863,0.594379996,1.0,1.0,1.0,0.236070869,0.398734177,1.0,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.277788925,0.494502469,0.478946019,0.865626573,0.428054477
1360,2119,,-121.389104,38.45239736,0.910175335,1.14120354,1.183849242,1.0,1.0,1.0,0.0,0.398734177,1.0,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.277788925,0.474829896,0.455338933,0.865626573,0.411025376
1362,2016,,-121.379613,38.43803905,1.885370371,1.916363016,2.207836181,1.0,1.0,1.0,0.0,0.398734177,1.0,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.383978732,0.479780587,0.462546761,0.865626573,0.415310825
1363,2068,,-121.3797472,38.44527101,1.726985647,1.770397028,1.579116406,1.0,1.0,1.0,0.0,0.398734177,1.0,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.383978732,0.479780587,0.462546761,0.865626573,0.415310825
1364,2067,,-121.3889689,38.4451654,1.178499474,1.210619947,1.300731126,1.0,1.0,1.0,0.0,0.398734177,1.0,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.329604735,0.478143568,0.45964174,0.865626573,0.413893778
1595,756,,-121.3030569,38.27975564,13.42951659,13.43497119,13.33254046,1.0,1.0,1.0,0.0,0.930379747,0.996835443,0.275316456,0.25,0.398734177,0.537974684,0.351265823,0.357594937,0.120253165,0.734065934,0.490506329,0.884247609,0.403740374,0.486607143,0.471091854,0.464410838,0.884247609,0.416561846
1597,703,,-121.29373,38.27262282,14.08985522,14.0965119,14.00685611,1.0,1.0,1.0,0.0,0.930379747,0.996835443,0.275316456,0.25,0.398734177,0.537974684,0.351265823,0.357594937,0.120253165,0.734065934,0.490506329,0.884247609,0.403740374,0.5956561,0.463195948,0.460455329,0.884247609,0.40957991
