geoid,countyfp,job_dens
6057000103,57,0.0351251586111
6057000401,57,0.011016264851799998
6057000900,57,0.039450917060800006
6057000701,57,0.0409505133233
6057001206,57,0.114661437305
6057001204,57,0.013150305686899998
6057001205,57,0.029818894912900008
6057001203,57,0.0287230361057
6057000102,57,0.00980505248587
6057000802,57,0.15036336371
6057000402,57,0.0301072788096
6057000300,57,0.00305686930442
6057000501,57,0.268600761333
6057000105,57,0.00594070827085
6057000502,57,0.0491982927673
6057000600,57,0.120371438459
6057000104,57,0.0100357596032
6057000200,57,0.008305456223319999
6057000801,57,0.017072326681299998
6057000702,57,0.0142461644942
