stop_long,stop_lat,county,num_stops_per_day,score_std
-121.420915,38.531955,67,1,0.25
-121.418013,38.531955,67,1,0.25
-121.507365,38.531965,67,28,1.0
-121.456242,38.531969,67,115,1.0
-121.518105,38.53199,67,26,1.0
-121.423557,38.53201,67,1,0.25
-121.425902,38.532073,67,1,0.25
-121.50744,38.53209,67,26,1.0
-121.41423,38.532125,67,1,0.25
-121.456192,38.532204,67,114,1.0
-121.445931,38.532234,67,249,1.0
-121.390575,38.532257,67,32,1.0
-121.417175,38.532288,67,1,0.25
-121.224286,38.532296,67,14,0.75
-121.464635,38.532368,67,120,1.0
-121.419251,38.532372,67,1,0.25
-121.42144,38.532379,67,1,0.25
-121.423825,38.532385,67,1,0.25
-121.426272,38.532402,67,1,0.25
-121.427406,38.532589,67,162,1.0
-121.409272,38.533088,67,28,1.0
-121.455513,38.533447,67,114,1.0
-121.494507,38.533455,67,91,1.0
-121.46563,38.533581,67,108,1.0
-121.470299,38.533585,67,108,1.0
-121.468117,38.533588,67,108,1.0
-121.473251,38.5336,67,108,1.0
-121.46769,38.533619,67,120,1.0
-121.470764,38.533657,67,120,1.0
-121.46508,38.533671,67,120,1.0
-121.47369,38.533683,67,120,1.0
-121.455378,38.533879,67,115,1.0
-121.446899,38.533947,67,237,1.0
-121.446693,38.534078,67,249,1.0
-121.494072,38.534123,67,92,1.0
-121.47403,38.53418,67,120,1.0
-121.51619,38.534294,67,26,1.0
-121.507456,38.534393,67,28,1.0
-121.515943,38.534646,67,26,1.0
-121.49411,38.534725,67,91,1.0
-121.474503,38.535065,67,108,1.0
-121.447449,38.535088,67,237,1.0
-121.49423,38.535324,67,2,0.25
-121.507561,38.535587,67,28,1.0
-121.474403,38.535702,67,120,1.0
-121.493452,38.535779,67,92,1.0
-121.50756,38.535848,67,26,1.0
-121.427551,38.535896,67,155,1.0
-121.4984,38.536032,67,3,0.25
-121.455544,38.536095,67,114,1.0
-121.498342,38.53614,67,2,0.25
-121.4554,38.536195,67,115,1.0
-121.409272,38.536305,67,28,1.0
-121.427261,38.536396,67,162,1.0
-121.514687,38.536419,67,26,1.0
-121.514763,38.536514,67,26,1.0
-121.504959,38.537026,67,28,1.0
-121.448586,38.537094,67,237,1.0
-121.504957,38.5372,67,26,1.0
-121.455392,38.537208,67,115,1.0
-121.47509,38.537479,67,108,1.0
-121.448514,38.537489,67,249,1.0
-121.513378,38.537601,67,26,1.0
-121.503449,38.537682,67,28,1.0
-121.513397,38.537777,67,26,1.0
-121.47496,38.537895,67,120,1.0
-121.493077,38.53793,67,90,1.0
-121.503288,38.537938,67,26,1.0
-121.390907,38.538086,67,30,1.0
-121.490997,38.538422,67,1,0.25
-121.485744,38.538563,67,2,0.25
-121.486191,38.538595,67,2,0.25
-121.492548,38.538597,67,91,1.0
-121.449448,38.538609,67,237,1.0
-121.391979,38.538641,67,4,0.25
-121.490126,38.538717,67,1,0.25
-121.390615,38.538762,67,32,1.0
-121.455386,38.538813,67,115,1.0
-121.488327,38.538853,67,1,0.25
-121.455582,38.539009,67,114,1.0
-121.511627,38.539116,67,26,1.0
-121.427757,38.539162,67,155,1.0
-121.502413,38.539218,67,29,1.0
-121.511589,38.539291,67,26,1.0
-121.239036,38.539307,67,14,0.75
-121.464272,38.539356,67,114,1.0
-121.443518,38.539401,67,1,0.25
-121.441795,38.539417,67,1,0.25
-121.45894,38.539424,67,114,1.0
-121.502327,38.539429,67,30,1.0
-121.462792,38.539433,67,114,1.0
-121.461647,38.539433,67,114,1.0
-121.437893,38.539451,67,1,0.25
-121.459938,38.539471,67,115,1.0
-121.458191,38.539471,67,115,1.0
-121.462578,38.539475,67,115,1.0
-121.435699,38.539485,67,1,0.25
-121.433709,38.539503,67,1,0.25
-121.442101,38.539513,67,1,0.25
-121.430855,38.539527,67,1,0.25
-121.418087,38.539539,67,28,1.0
-121.413663,38.539545,67,28,1.0
-121.438355,38.539555,67,1,0.25
-121.40965,38.53958,67,28,1.0
-121.434898,38.539581,67,1,0.25
-121.423935,38.539592,67,28,1.0
-121.433189,38.539593,67,1,0.25
-121.430557,38.539612,67,1,0.25
-121.41263,38.539623,67,28,1.0
-121.428314,38.539635,67,1,0.25
-121.423755,38.53964,67,28,1.0
-121.416722,38.539643,67,28,1.0
-121.475388,38.539646,67,120,1.0
-121.42002,38.539663,67,28,1.0
-121.443924,38.539669,67,1,0.25
-121.449743,38.539736,67,249,1.0
-121.46522,38.539807,67,1,0.25
-121.510296,38.539984,67,26,1.0
-121.450193,38.540039,67,237,1.0
-121.427734,38.540188,67,189,1.0
-121.48024,38.540348,67,1,0.25
-121.480614,38.540398,67,1,0.25
-121.475891,38.540585,67,108,1.0
-121.478111,38.54063,67,1,0.25
-121.509827,38.540775,67,26,1.0
-121.491891,38.540922,67,91,1.0
-121.492142,38.540993,67,89,1.0
-121.475363,38.541052,67,1,0.25
-121.46476,38.541054,67,116,1.0
-121.467447,38.54107,67,1,0.25
-121.472626,38.541149,67,1,0.25
-121.443982,38.541165,67,1,0.25
-121.470883,38.541185,67,1,0.25
-121.468458,38.541262,67,1,0.25
-121.475411,38.541279,67,1,0.25
-121.443939,38.541363,67,1,0.25
-121.473198,38.541367,67,1,0.25
-121.475769,38.541473,67,120,1.0
-121.48536,38.541595,67,2,0.25
-121.485293,38.541652,67,276,1.0
-121.464851,38.541668,67,115,1.0
-121.509165,38.541811,67,26,1.0
-121.451271,38.541897,67,237,1.0
-121.451111,38.541924,67,249,1.0
-121.509415,38.541939,67,26,1.0
-121.427956,38.542244,67,180,1.0
-121.427795,38.542271,67,189,1.0
-121.443962,38.542382,67,1,0.25
-121.485473,38.542579,67,278,1.0
-121.475952,38.542591,67,108,1.0
-121.475734,38.543066,67,120,1.0
-121.443947,38.543209,67,1,0.25
-121.464813,38.543427,67,115,1.0
-121.491065,38.543439,67,91,1.0
-121.508749,38.543481,67,26,1.0
-121.464691,38.543484,67,116,1.0
-121.444022,38.543637,67,1,0.25
-121.491255,38.543699,67,89,1.0
-121.508957,38.543701,67,26,1.0
-121.475945,38.543709,67,108,1.0
-121.452278,38.543717,67,237,1.0
-121.452118,38.543755,67,249,1.0
-121.427811,38.544102,67,189,1.0
-121.39109,38.544129,67,30,1.0
-121.500608,38.544368,67,30,1.0
-121.500685,38.544512,67,29,1.0
-121.47596,38.544655,67,108,1.0
-121.475747,38.544677,67,120,1.0
-121.338968,38.5447,67,106,1.0
-121.390715,38.544702,67,32,1.0
-121.427963,38.544758,67,180,1.0
-121.444041,38.54492,67,1,0.25
-121.224337,38.545068,67,14,0.75
-121.490577,38.545075,67,91,1.0
-121.342682,38.545132,67,107,1.0
-121.234861,38.54541,67,14,0.75
-121.443982,38.545445,67,1,0.25
-121.490665,38.545499,67,89,1.0
-121.344434,38.545606,67,106,1.0
-121.33812,38.545774,67,108,1.0
-121.338348,38.545799,67,104,1.0
-121.475952,38.545815,67,108,1.0
-121.500126,38.545887,67,30,1.0
-121.464821,38.546032,67,115,1.0
-121.392143,38.546105,67,30,1.0
-121.453644,38.546177,67,237,1.0
-121.464714,38.54623,67,116,1.0
-121.444022,38.546283,67,1,0.25
-121.347794,38.54641,67,107,1.0
-121.50803,38.546523,67,26,1.0
-121.443925,38.54655,67,1,0.25
-121.444801,38.546619,67,76,1.0
-121.451042,38.546658,67,76,1.0
-121.446785,38.546658,67,76,1.0
-121.441562,38.546663,67,77,1.0
-121.453209,38.546684,67,76,1.0
-121.50001,38.546688,67,29,1.0
-121.438952,38.546699,67,77,1.0
-121.455536,38.546719,67,238,1.0
-121.435188,38.546719,67,76,1.0
-121.444557,38.546753,67,72,1.0
-121.490027,38.546756,67,91,1.0
-121.459221,38.546757,67,238,1.0
-121.433342,38.546757,67,76,1.0
-121.461197,38.546776,67,238,1.0
-121.441788,38.546776,67,73,1.0
-121.447609,38.546799,67,72,1.0
-121.439545,38.546803,67,73,1.0
-121.430359,38.546814,67,76,1.0
-121.459602,38.546825,67,250,1.0
-121.45694,38.546825,67,250,1.0
-121.437271,38.546825,67,73,1.0
-121.454529,38.546837,67,250,1.0
-121.43454,38.546848,67,72,1.0
-121.450539,38.546852,67,72,1.0
-121.462128,38.54689,67,250,1.0
-121.430107,38.546913,67,72,1.0
-121.463112,38.546955,67,238,1.0
-121.499726,38.546999,67,30,1.0
-121.393899,38.547035,67,274,1.0
-121.394356,38.547039,67,30,1.0
-121.371559,38.547043,67,107,1.0
-121.368569,38.547073,67,107,1.0
-121.392775,38.547077,67,276,1.0
-121.4636,38.547085,67,250,1.0
-121.361664,38.547142,67,107,1.0
-121.436432,38.54719,67,1,0.25
-121.356552,38.547199,67,107,1.0
-121.475815,38.547215,67,120,1.0
-121.406916,38.547217,67,276,1.0
-121.368233,38.547218,67,106,1.0
-121.475983,38.547234,67,108,1.0
-121.353172,38.547295,67,107,1.0
-121.348763,38.547306,67,106,1.0
-121.36129,38.547314,67,106,1.0
-121.43657,38.547317,67,1,0.25
-121.427711,38.547318,67,265,1.0
-121.358177,38.547352,67,106,1.0
-121.35466,38.547398,67,106,1.0
-121.351822,38.547405,67,106,1.0
-121.372185,38.547424,67,106,1.0
-121.39292,38.547444,67,32,1.0
-121.454086,38.547459,67,75,1.0
-121.4081,38.547483,67,274,1.0
-121.507477,38.54773,67,26,1.0
-121.490013,38.547749,67,89,1.0
-121.499612,38.548048,67,29,1.0
-121.237891,38.548214,67,56,1.0
-121.506933,38.548241,67,26,1.0
-121.465874,38.548279,67,351,1.0
-121.499283,38.548384,67,30,1.0
-121.40512,38.548543,67,33,1.0
-121.406334,38.54858,67,32,1.0
-121.43657,38.548588,67,1,0.25
-121.398702,38.548612,67,2,0.25
-121.427727,38.548642,67,265,1.0
-121.489402,38.548734,67,91,1.0
-121.47599,38.548817,67,108,1.0
-121.436472,38.548823,67,1,0.25
-121.398602,38.548942,67,1,0.25
-121.428009,38.549172,67,252,1.0
-121.466698,38.549213,67,351,1.0
-121.337664,38.549441,67,108,1.0
-121.455071,38.549484,67,78,1.0
-121.466827,38.549542,67,364,1.0
-121.506332,38.549553,67,26,1.0
-121.475792,38.549572,67,120,1.0
-121.337806,38.549682,67,104,1.0
-121.499057,38.549797,67,29,1.0
-121.505973,38.549827,67,26,1.0
-121.454987,38.549954,67,74,1.0
-121.436472,38.550015,67,1,0.25
-121.43661,38.550053,67,1,0.25
-121.498795,38.550304,67,30,1.0
-121.413147,38.550583,67,34,1.0
-121.475731,38.550632,67,120,1.0
-121.41462,38.550663,67,15,0.75
-121.455544,38.550781,67,78,1.0
-121.381773,38.550805,67,3,0.25
-121.488002,38.550966,67,276,1.0
-121.399238,38.551002,67,1,0.25
-121.381695,38.551008,67,3,0.25
-121.468193,38.551025,67,351,1.0
-121.398762,38.551083,67,2,0.25
-121.416087,38.551198,67,34,1.0
-121.505272,38.551373,67,26,1.0
-121.505066,38.551396,67,26,1.0
-121.49854,38.551425,67,29,1.0
-121.488506,38.551473,67,90,1.0
-121.337691,38.551601,67,108,1.0
-121.418392,38.551657,67,34,1.0
-121.45565,38.551708,67,74,1.0
-121.337959,38.551735,67,104,1.0
-121.397499,38.551788,67,1,0.25
-121.488192,38.551899,67,278,1.0
-121.436528,38.552187,67,1,0.25
-121.47596,38.552258,67,108,1.0
-121.504776,38.552261,67,26,1.0
-121.504557,38.552275,67,26,1.0
-121.426566,38.5523,67,276,1.0
-121.469299,38.552322,67,351,1.0
-121.43663,38.552417,67,1,0.25
-121.497309,38.552554,67,30,1.0
-121.396697,38.552623,67,2,0.25
-121.427486,38.552648,67,274,1.0
-121.497467,38.552655,67,29,1.0
-121.475717,38.55269,67,120,1.0
-121.427137,38.552824,67,62,1.0
-121.427041,38.552879,67,266,1.0
-121.427389,38.552908,67,250,1.0
-121.469627,38.552925,67,248,1.0
-121.42695,38.552969,67,186,1.0
-121.396498,38.552984,67,1,0.25
-121.42725,38.552996,67,313,1.0
-121.42729,38.553116,67,148,1.0
-121.469231,38.553238,67,116,1.0
-121.412926,38.553242,67,2,0.25
-121.373199,38.553466,67,100,1.0
-121.372476,38.553508,67,172,1.0
-121.487814,38.553514,67,90,1.0
-121.438955,38.553528,67,1,0.25
-121.393238,38.553528,67,3,0.25
-121.418352,38.553563,67,94,1.0
-121.393588,38.553575,67,3,0.25
-121.440683,38.553618,67,1,0.25
-121.439095,38.553665,67,1,0.25
-121.373651,38.553684,67,274,1.0
-121.440636,38.553722,67,1,0.25
-121.372688,38.553745,67,210,1.0
-121.41855,38.553755,67,92,1.0
-121.475952,38.553776,67,108,1.0
-121.457054,38.55389,67,74,1.0
-121.469078,38.553921,67,115,1.0
-121.372528,38.553936,67,3,0.25
-121.457161,38.553944,67,78,1.0
-121.373192,38.553986,67,88,1.0
-121.372654,38.554066,67,276,1.0
-121.41272,38.55407,67,96,1.0
-121.496287,38.554087,67,28,1.0
-121.503449,38.554114,67,26,1.0
-121.390813,38.554165,67,3,0.25
-121.337696,38.55419,67,108,1.0
-121.443147,38.554192,67,1,0.25
-121.503639,38.554222,67,26,1.0
-121.381698,38.554263,67,3,0.25
-121.413414,38.554287,67,94,1.0
-121.496413,38.55431,67,26,1.0
-121.390477,38.55431,67,3,0.25
-121.387218,38.55443,67,3,0.25
-121.381575,38.55443,67,3,0.25
-121.44345,38.554456,67,1,0.25
-121.387833,38.554508,67,3,0.25
-121.43524,38.554607,67,276,1.0
-121.487538,38.554618,67,90,1.0
-121.337639,38.554649,67,108,1.0
-121.42823,38.55468,67,2,0.25
-121.383762,38.554817,67,3,0.25
-121.337296,38.55484,67,104,1.0
-121.384497,38.554883,67,3,0.25
-121.471336,38.554894,67,248,1.0
-121.445009,38.554949,67,1,0.25
-121.371864,38.554951,67,84,1.0
-121.436289,38.554995,67,274,1.0
-121.458565,38.55513,67,78,1.0
-121.411095,38.555176,67,96,1.0
-121.468353,38.555218,67,116,1.0
-121.446192,38.555276,67,1,0.25
-121.447398,38.555343,67,1,0.25
-121.475739,38.555362,67,120,1.0
-121.410774,38.555523,67,4,0.25
-121.502507,38.555736,67,26,1.0
-121.458824,38.555763,67,74,1.0
-121.472275,38.555786,67,236,1.0
-121.502678,38.555843,67,26,1.0
-121.393635,38.555855,67,1,0.25
-121.468254,38.555859,67,115,1.0
-121.449287,38.55586,67,1,0.25
-121.43148,38.55592,67,2,0.25
-121.393595,38.555923,67,2,0.25
-121.410561,38.555924,67,2,0.25
-121.449646,38.556069,67,1,0.25
-121.487275,38.556132,67,88,1.0
-121.496473,38.556173,67,26,1.0
-121.472263,38.556352,67,120,1.0
-121.473045,38.556469,67,356,1.0
-121.368782,38.556492,67,84,1.0
-121.459697,38.556503,67,78,1.0
-121.33635,38.556507,67,104,1.0
-121.496137,38.556598,67,28,1.0
-121.207674,38.556634,67,28,1.0
-121.475975,38.556641,67,108,1.0
-121.367897,38.556702,67,88,1.0
-121.452425,38.556742,67,1,0.25
-121.475807,38.556774,67,120,1.0
-121.486835,38.556841,67,90,1.0
-121.452454,38.556866,67,1,0.25
-121.501807,38.556963,67,26,1.0
-121.217436,38.55708,67,14,0.75
-121.434555,38.557102,67,2,0.25
-121.239691,38.557158,67,14,0.75
-121.501877,38.557182,67,26,1.0
-121.239525,38.55722,67,14,0.75
-121.467472,38.557223,67,116,1.0
-121.50656,38.557363,67,76,1.0
-121.476094,38.557379,67,248,1.0
-121.476814,38.557407,67,236,1.0
-121.336105,38.557415,67,108,1.0
-121.455445,38.55749,67,1,0.25
-121.454453,38.55753,67,1,0.25
-121.410225,38.557579,67,4,0.25
-121.509911,38.557751,67,76,1.0
-121.455795,38.557896,67,1,0.25
-121.405579,38.557907,67,2,0.25
-121.495577,38.557917,67,28,1.0
-121.495758,38.557967,67,26,1.0
-121.478821,38.558025,67,248,1.0
-121.47937,38.55809,67,236,1.0
-121.48625,38.558179,67,90,1.0
-121.405136,38.558193,67,4,0.25
-121.4483,38.5582,67,276,1.0
-121.471404,38.558274,67,120,1.0
-121.471632,38.558286,67,108,1.0
-121.39444,38.558292,67,1,0.25
-121.402573,38.558346,67,2,0.25
-121.467346,38.558354,67,115,1.0
-121.437851,38.558407,67,2,0.25
-121.403114,38.558437,67,4,0.25
-121.458594,38.55845,67,1,0.25
-121.500925,38.558471,67,26,1.0
-121.400131,38.558518,67,2,0.25
-121.428551,38.558525,67,228,1.0
-121.449346,38.558592,67,274,1.0
-121.481361,38.558601,67,236,1.0
-121.400528,38.558609,67,4,0.25
-121.486323,38.558678,67,88,1.0
-121.46689,38.558755,67,116,1.0
-121.458783,38.558817,67,3,0.25
-121.482147,38.558941,67,248,1.0
-121.394747,38.559014,67,2,0.25
-121.504699,38.559087,67,76,1.0
-121.363507,38.559102,67,84,1.0
-121.488238,38.559182,67,276,1.0
-121.362547,38.559245,67,274,1.0
-121.397781,38.559349,67,4,0.25
-121.362434,38.559422,67,88,1.0
-121.39727,38.559445,67,2,0.25
-121.500572,38.55946,67,26,1.0
-121.494863,38.559576,67,28,1.0
-121.441254,38.559593,67,3,0.25
-121.495023,38.559607,67,26,1.0
-121.484741,38.55962,67,248,1.0
-121.50023,38.55965,67,26,1.0
-121.470798,38.559675,67,120,1.0
-121.485405,38.559696,67,236,1.0
-121.463417,38.559727,67,76,1.0
-121.361369,38.559731,67,276,1.0
-121.471024,38.559807,67,108,1.0
-121.46344,38.559834,67,72,1.0
-121.42801,38.559898,67,2,0.25
-121.486069,38.559967,67,248,1.0
-121.487752,38.560027,67,278,1.0
-121.39019,38.560032,67,1,0.25
-121.509636,38.560051,67,76,1.0
-121.466721,38.560078,67,115,1.0
-121.485499,38.560109,67,320,1.0
-121.394768,38.560143,67,1,0.25
-121.390122,38.560158,67,2,0.25
-121.33625,38.560211,67,104,1.0
-121.442566,38.560223,67,5,0.5
-121.395073,38.560261,67,2,0.25
-121.487404,38.560333,67,124,1.0
-121.42997,38.560364,67,232,1.0
-121.46624,38.560368,67,76,1.0
-121.488037,38.560391,67,466,1.0
-121.443405,38.560436,67,3,0.25
-121.456583,38.560463,67,276,1.0
-121.33606,38.560474,67,108,1.0
-121.48779,38.560477,67,124,1.0
-121.457908,38.560628,67,3,0.25
-121.466732,38.560648,67,188,1.0
-121.441438,38.560682,67,9,0.5
-121.489693,38.560837,67,466,1.0
-121.444145,38.560837,67,5,0.5
-121.457653,38.56087,67,274,1.0
-121.499514,38.560872,67,26,1.0
-121.490013,38.561005,67,478,1.0
-121.499649,38.561062,67,26,1.0
-121.45789,38.561078,67,3,0.25
-121.445191,38.561115,67,3,0.25
-121.468567,38.56113,67,115,1.0
-121.503733,38.561164,67,76,1.0
-121.490929,38.561192,67,466,1.0
-121.48503,38.561212,67,550,1.0
-121.493079,38.561264,67,28,1.0
-121.359093,38.561348,67,84,1.0
-121.387596,38.561356,67,2,0.25
-121.491394,38.561371,67,478,1.0
-121.470001,38.561405,67,190,1.0
-121.492977,38.561432,67,26,1.0
-121.445976,38.561554,67,5,0.5
-121.327882,38.561673,67,108,1.0
-121.330626,38.561707,67,108,1.0
-121.328026,38.561829,67,104,1.0
-121.331024,38.561867,67,104,1.0
-121.493774,38.561901,67,466,1.0
-121.471077,38.561913,67,298,1.0
-121.498919,38.561969,67,26,1.0
-121.334984,38.561981,67,108,1.0
-121.492095,38.561996,67,28,1.0
-121.359024,38.562035,67,84,1.0
-121.494064,38.562107,67,478,1.0
-121.447739,38.562164,67,3,0.25
-121.33371,38.562195,67,104,1.0
-121.359044,38.562338,67,88,1.0
-121.50324,38.562342,67,76,1.0
-121.471191,38.562393,67,307,1.0
-121.448212,38.562416,67,5,0.5
-121.325522,38.562485,67,108,1.0
-121.448917,38.562582,67,3,0.25
-121.498886,38.562756,67,26,1.0
-121.496651,38.562763,67,478,1.0
-121.449333,38.562843,67,5,0.5
-121.32534,38.562843,67,104,1.0
-121.497604,38.562885,67,466,1.0
-121.360024,38.562912,67,84,1.0
-121.382076,38.563014,67,50,1.0
-121.386086,38.563122,67,2,0.25
-121.382559,38.563213,67,50,1.0
-121.37345,38.563269,67,84,1.0
-121.484083,38.563305,67,90,1.0
-121.465729,38.563549,67,4,0.25
-121.499299,38.563552,67,504,1.0
-121.374573,38.563595,67,88,1.0
-121.37073,38.563603,67,84,1.0
-121.371422,38.563622,67,88,1.0
-121.487175,38.563664,67,88,1.0
-121.452248,38.56369,67,3,0.25
-121.452049,38.563698,67,5,0.5
-121.323944,38.563789,67,108,1.0
-121.465904,38.563816,67,4,0.25
-121.353483,38.563817,67,274,1.0
-121.501083,38.563839,67,492,1.0
-121.453049,38.563892,67,3,0.25
-121.380028,38.563934,67,84,1.0
-121.323654,38.563965,67,104,1.0
-121.501038,38.563973,67,504,1.0
-121.32003,38.563984,67,108,1.0
-121.470467,38.564022,67,542,1.0
-121.32106,38.564076,67,104,1.0
-121.380005,38.564083,67,88,1.0
-121.318352,38.564087,67,104,1.0
-121.362412,38.564144,67,88,1.0
-121.367958,38.564198,67,88,1.0
-121.352457,38.564211,67,276,1.0
-121.366991,38.564232,67,84,1.0
-121.362999,38.564251,67,84,1.0
-121.454178,38.564262,67,5,0.5
-121.47055,38.564317,67,276,1.0
-121.471974,38.564326,67,520,1.0
-121.454666,38.564331,67,3,0.25
-121.376839,38.564335,67,84,1.0
-121.377403,38.564453,67,88,1.0
-121.434395,38.564491,67,194,1.0
-121.42614,38.564533,67,469,1.0
-121.365242,38.564556,67,88,1.0
-121.426136,38.564661,67,469,1.0
-121.317963,38.564663,67,108,1.0
-121.47155,38.564667,67,274,1.0
-121.434476,38.564683,67,200,1.0
-121.503784,38.564697,67,116,1.0
-121.503151,38.564793,67,504,1.0
-121.456924,38.565002,67,2,0.25
-121.492492,38.565046,67,26,1.0
-121.409294,38.565094,67,92,1.0
-121.490759,38.565126,67,28,1.0
-121.505447,38.565151,67,76,1.0
-121.309959,38.565216,67,72,1.0
-121.507553,38.565315,67,108,1.0
-121.483238,38.565502,67,90,1.0
-121.469779,38.56552,67,235,1.0
-121.458969,38.565582,67,2,0.25
-121.471024,38.565612,67,4,0.25
-121.408989,38.565678,67,94,1.0
-121.438639,38.565748,67,200,1.0
-121.467774,38.565762,67,4,0.25
-121.486221,38.565868,67,88,1.0
-121.507071,38.565872,67,76,1.0
-121.439652,38.565926,67,194,1.0
-121.472527,38.566021,67,76,1.0
-121.439941,38.566055,67,200,1.0
-121.318115,38.566139,67,104,1.0
-121.501259,38.566151,67,352,1.0
-121.461113,38.566155,67,2,0.25
-121.468597,38.566292,67,4,0.25
-121.473923,38.56638,67,76,1.0
-121.441582,38.566429,67,194,1.0
-121.47855,38.566433,67,276,1.0
-121.504063,38.566438,67,420,1.0
-121.442009,38.566605,67,200,1.0
-121.471062,38.566628,67,222,1.0
-121.482654,38.566631,67,90,1.0
-121.298248,38.566653,67,72,1.0
-121.301776,38.566656,67,72,1.0
-121.479207,38.566701,67,274,1.0
-121.469245,38.566707,67,235,1.0
-121.317978,38.566807,67,108,1.0
-121.44342,38.566921,67,194,1.0
-121.292605,38.56693,67,72,1.0
-121.485748,38.566952,67,88,1.0
-121.4711,38.566959,67,76,1.0
-121.347087,38.566977,67,274,1.0
-121.476532,38.567066,67,76,1.0
-121.443821,38.567158,67,200,1.0
-121.500717,38.567246,67,562,1.0
-121.444883,38.567248,67,194,1.0
-121.491502,38.567252,67,26,1.0
-121.489783,38.567317,67,28,1.0
-121.501898,38.567338,67,574,1.0
-121.346062,38.567361,67,276,1.0
-121.345741,38.567421,67,60,1.0
-121.430191,38.567455,67,26,1.0
-121.30695,38.567462,67,72,1.0
-121.445189,38.567496,67,200,1.0
-121.42965,38.567766,67,28,1.0
-121.479294,38.567799,67,76,1.0
-121.433922,38.567959,67,28,1.0
-121.429109,38.567984,67,33,1.0
-121.475044,38.568009,67,72,1.0
-121.318108,38.568054,67,104,1.0
-121.434021,38.568176,67,26,1.0
-121.491073,38.56838,67,26,1.0
-121.489314,38.568401,67,28,1.0
-121.449319,38.568414,67,194,1.0
-121.481642,38.568458,67,80,1.0
-121.46534,38.56847,67,2,0.25
-121.44928,38.568612,67,200,1.0
-121.505879,38.568663,67,76,1.0
-121.477654,38.568726,67,72,1.0
-121.297829,38.568787,67,72,1.0
-121.481718,38.568821,67,90,1.0
-121.468341,38.568823,67,235,1.0
-121.484861,38.568903,67,88,1.0
-121.402938,38.569028,67,94,1.0
-121.403671,38.569031,67,92,1.0
-121.279121,38.569063,67,6,0.5
-121.429634,38.569079,67,33,1.0
-121.483979,38.569087,67,80,1.0
-121.279058,38.569225,67,8,0.5
-121.317947,38.569252,67,108,1.0
-121.469846,38.569263,67,222,1.0
-121.452546,38.56929,67,194,1.0
-121.499817,38.569313,67,562,1.0
-121.342636,38.569355,67,30,1.0
-121.480324,38.56942,67,72,1.0
-121.429772,38.569439,67,33,1.0
-121.466919,38.569557,67,2,0.25
-121.452959,38.569573,67,200,1.0
-121.408409,38.569599,67,94,1.0
-121.486336,38.56971,67,76,1.0
-121.406921,38.569725,67,92,1.0
-121.508545,38.569771,67,72,1.0
-121.489018,38.569773,67,552,1.0
-121.481697,38.569782,67,76,1.0
-121.454431,38.569817,67,194,1.0
-121.341988,38.569843,67,30,1.0
-121.48122,38.56995,67,90,1.0
-121.488638,38.569978,67,28,1.0
-121.291161,38.570011,67,72,1.0
-121.46781,38.570037,67,237,1.0
-121.430489,38.570072,67,33,1.0
-121.489998,38.570121,67,552,1.0
-121.455114,38.570171,67,200,1.0
-121.483124,38.570183,67,76,1.0
-121.500755,38.570217,67,574,1.0
-121.488378,38.570259,67,80,1.0
-121.484306,38.570263,67,88,1.0
-121.437004,38.570343,67,26,1.0
-121.43676,38.570416,67,28,1.0
-121.490118,38.570484,67,26,1.0
-121.434897,38.570492,67,26,1.0
-121.435295,38.570515,67,28,1.0
-121.456494,38.570534,67,200,1.0
-121.439223,38.570545,67,26,1.0
-121.484405,38.570553,67,72,1.0
-121.433564,38.570605,67,26,1.0
-121.457291,38.570614,67,194,1.0
-121.43927,38.570641,67,28,1.0
-121.43383,38.570725,67,28,1.0
-121.440961,38.570792,67,26,1.0
-121.492983,38.570836,67,612,1.0
-121.419075,38.570885,67,232,1.0
-121.485682,38.570935,67,72,1.0
-121.401772,38.570953,67,92,1.0
-121.458452,38.57106,67,200,1.0
-121.467352,38.571086,67,237,1.0
-121.493783,38.571133,67,612,1.0
-121.401428,38.571136,67,94,1.0
-121.418353,38.571138,67,228,1.0
-121.459709,38.571208,67,194,1.0
-121.306694,38.571209,67,72,1.0
-121.504778,38.57121,67,76,1.0
-121.43216,38.571262,67,33,1.0
-121.468651,38.571335,67,200,1.0
-121.492424,38.571343,67,102,1.0
-121.294083,38.571392,67,72,1.0
-121.466004,38.5714,67,200,1.0
-121.460309,38.571554,67,200,1.0
-121.488434,38.571594,67,104,1.0
-121.507713,38.571674,67,72,1.0
-121.441429,38.571774,67,26,1.0
-121.430568,38.571799,67,33,1.0
-121.470543,38.571812,67,200,1.0
-121.462074,38.571907,67,194,1.0
-121.317955,38.571938,67,108,1.0
-121.480285,38.57209,67,90,1.0
-121.441415,38.572103,67,28,1.0
-121.495422,38.572105,67,106,1.0
-121.318077,38.572109,67,104,1.0
-121.295143,38.572122,67,72,1.0
-121.468529,38.572193,67,222,1.0
-121.429205,38.572199,67,33,1.0
-121.315981,38.572256,67,108,1.0
-121.491043,38.572277,67,100,1.0
-121.472588,38.57235,67,200,1.0
-121.336899,38.572407,67,30,1.0
-121.463552,38.572422,67,200,1.0
-121.483383,38.572445,67,88,1.0
-121.496666,38.572495,67,102,1.0
-121.315476,38.572533,67,102,1.0
-121.336228,38.572548,67,30,1.0
-121.492378,38.572643,67,100,1.0
-121.46489,38.572651,67,194,1.0
-121.49835,38.572679,67,562,1.0
-121.427368,38.57274,67,33,1.0
-121.497856,38.572819,67,106,1.0
