geoid,countyfp,prc_nonengprof_final,unreliable_flag
6067007433,67,0.204598902535,0
6067007430,67,0.177771633951,0
6067008507,67,0.0577464788732,0
6067008505,67,0.0766609542305,1
6067009331,67,0.108000568424,0
6067008704,67,0.146604938272,0
6067009329,67,0.179449360865,0
6067009324,67,0.0707360861759,0
6067009010,67,0.101354401806,0
6067008801,67,0.115583075335,0
6067009201,67,0.239524909271,0
6067009638,67,0.0969980632666,0
6067008703,67,0.12024644147,0
6067008508,67,0.0855704697987,0
6067005509,67,0.168764302059,0
6067009328,67,0.21154630763,0
6067009332,67,0.181912212305,1
6067007018,67,0.146549835706,0
6067003204,67,0.384615384615,0
6067009634,67,0.27508650519,0
6067007106,67,0.129416234013,0
6067009630,67,0.164052697616,0
6067009408,67,0.113425925926,0
6067009633,67,0.212139981418,0
6067009632,67,0.193533834586,0
6067009636,67,0.161627420928,0
6067009635,67,0.118213383838,0
6067004502,67,0.259133964817,0
6067004701,67,0.325129533679,0
6067004501,67,0.46019278829,0
6067009639,67,0.195622435021,0
6067004702,67,0.365280289331,0
6067005510,67,0.0679156908665,0
6067005904,67,0.0664812360108,1
6067005204,67,0.0716682646213,0
6067007016,67,0.167497507478,0
6067005205,67,0.0842696629213,0
6067008506,67,0.0961457009742,0
6067007020,67,0.110309518269,0
6067007428,67,0.164709517923,0
6067007102,67,0.121373836891,0
6067009011,67,0.173877771769,0
6067008509,67,0.058915420665,0
6067005903,67,0.0635208711434,0
6067009407,67,0.128250838926,0
6067007103,67,0.107170196479,0
6067009622,67,0.0639375090409,0
6067007019,67,0.159780266441,1
6067007104,67,0.128399746996,0
6067005301,67,0.261506868256,1
6067003202,67,0.290472345579,0
6067005505,67,0.165111111111,0
6067007424,67,0.143833488661,0
6067007406,67,0.197237431558,0
6067009312,67,0.207939508507,0
6067008600,67,0.101948798951,1
6067009406,67,0.068073483447,1
6067002700,67,0.103535353535,0
6067000200,67,0.0343209574129,1
6067000300,67,0.0436843887572,0
6067000400,67,0.0870998743216,1
6067000500,67,0.127189204709,0
6067002000,67,0.197663971249,0
6067001900,67,0.0840950752087,1
6067001800,67,0.0679963735267,0
6067008137,67,0.15404475043,0
6067007423,67,0.233745047774,0
6067005102,67,0.157332193245,0
6067009307,67,0.154722213032,1
6067004201,67,0.222156398104,0
6067008905,67,0.126479461592,0
6067001200,67,0.146903692194,1
6067001300,67,0.0806114071108,1
6067000600,67,0.165446946226,1
6067001400,67,0.0827423486269,1
6067000700,67,0.220666941128,0
6067000800,67,0.0641379310345,0
6067001500,67,0.060103510503,1
6067005508,67,0.0401401720293,0
6067007602,67,0.0586598158852,0
6067003600,67,0.307638888889,0
6067008912,67,0.0581843673326,0
6067009110,67,0.196581196581,0
6067008140,67,0.0735981308411,0
6067003501,67,0.0742880726372,0
6067008008,67,0.0305393112411,0
6067007415,67,0.051912568306,0
6067009501,67,0.324595219738,0
6067009403,67,0.129441624365,0
6067009314,67,0.227204534089,0
6067005001,67,0.321914594087,0
6067006004,67,0.0403739906502,0
6067007906,67,0.0620835857056,0
6067008207,67,0.0408647574133,1
6067009103,67,0.133036282623,0
6067009008,67,0.198702170508,0
6067009007,67,0.211458725971,0
6067009106,67,0.0482849604222,0
6067009323,67,0.081616481775,0
6067001600,67,0.049840308086,1
6067001700,67,0.0647482014388,0
6067009107,67,0.083638787071,0
6067009608,67,0.265060240964,0
6067009601,67,0.243220761936,0
6067005506,67,0.181596375044,0
6067007903,67,0.0821475496248,1
6067008122,67,0.0616229408176,0
6067008129,67,0.0787670526369,1
6067008130,67,0.142491020953,1
6067009404,67,0.0447676615036,0
6067009105,67,0.0756774162543,1
6067008125,67,0.0777365823012,1
6067008124,67,0.0555041628122,0
6067008127,67,0.0621662852784,0
6067008128,67,0.0834525512637,0
6067008131,67,0.0532544378698,0
6067008133,67,0.153817365269,0
6067008134,67,0.0584872471416,0
6067008132,67,0.0405780989439,0
6067009619,67,0.124062165059,0
6067009610,67,0.265236206275,0
6067009609,67,0.217637856864,0
6067002600,67,0.114006708466,1
6067008135,67,0.0712144737267,1
6067008138,67,0.149944873208,0
6067008139,67,0.115667074663,0
6067008141,67,0.165926833002,0
6067008142,67,0.109451219512,0
6067008143,67,0.0553133514986,0
6067008136,67,0.102319236016,0
6067008144,67,0.0370790768067,0
6067008204,67,0.0512341334505,1
6067008203,67,0.0409577819786,0
6067008145,67,0.0666931321953,0
6067008510,67,0.0521582733813,0
6067008208,67,0.0341587673731,1
6067008206,67,0.0326242000822,1
6067008209,67,0.0304046654228,1
6067007301,67,0.142616033755,0
6067009325,67,0.130905672124,1
6067007101,67,0.234060424257,1
6067008705,67,0.108687943262,0
6067009326,67,0.136003337505,0
6067009330,67,0.141932002159,0
6067007105,67,0.248264156766,0
6067003203,67,0.358851674641,0
6067009637,67,0.161992741669,0
6067001101,67,0.0657276995305,0
6067988300,67,0.0428571428571,0
6067009611,67,0.148291424887,0
6067009615,67,0.131533217484,0
6067009616,67,0.0935251798561,0
6067009614,67,0.173590711988,0
6067009800,67,0.107663077897,0
6067009612,67,0.136640557006,0
6067008404,67,0.0472181551977,0
6067008211,67,0.0483056957462,0
6067008403,67,0.0535243120995,0
6067008402,67,0.0428482329945,1
6067008210,67,0.031117129951,1
6067009308,67,0.0444481717544,0
6067009112,67,0.112004435819,0
6067009617,67,0.0917297612114,0
6067009618,67,0.195397211773,0
6067008504,67,0.0620723362659,0
6067008501,67,0.0276289350301,0
6067008512,67,0.0867757138897,0
6067008907,67,0.106927397545,0
6067008908,67,0.146746065504,0
6067008909,67,0.0973526900085,0
6067008702,67,0.0839321143124,1
6067009309,67,0.0913640811544,1
6067009316,67,0.302883450448,0
6067009318,67,0.319765002098,0
6067009310,67,0.0983507338478,0
6067009317,67,0.149316508938,0
6067009319,67,0.39369135556,0
6067009320,67,0.250995083119,0
6067009311,67,0.155024222535,0
6067009321,67,0.182884144207,0
